dataset,split,user,history_length,positive_signal_total,items_for_50pct,items_for_80pct,items_for_90pct
amazon-sports-and-outdoors,test,219465,4,7.8959772228950555,2,2,2
amazon-sports-and-outdoors,test,219673,38,15.80839755728476,16,23,35
amazon-sports-and-outdoors,test,220845,34,91.4327256063865,19,26,31
amazon-sports-and-outdoors,test,220958,4,0.9756647078190758,4,4,4
amazon-sports-and-outdoors,test,222564,9,2.6387084691025176,8,8,9
amazon-sports-and-outdoors,test,222618,4,0.21774308560196134,2,2,2
amazon-sports-and-outdoors,test,222671,4,5.566298824863271,1,4,4
amazon-sports-and-outdoors,test,222830,5,4.204703163943529,3,3,5
amazon-sports-and-outdoors,test,222933,5,2.3279750848649647,5,5,5
amazon-sports-and-outdoors,test,223108,8,8.977993066998616,2,4,6
amazon-sports-and-outdoors,test,223121,6,2.076187808813902,6,6,6
amazon-sports-and-outdoors,test,224224,6,1.9023729411250012,4,4,6
amazon-sports-and-outdoors,test,224302,4,3.64375271863294,1,1,1
amazon-sports-and-outdoors,test,224314,8,2.934041850987392,3,4,7
amazon-sports-and-outdoors,test,224705,2,0.6667267613139738,2,2,2
amazon-sports-and-outdoors,test,224833,6,3.759385437947893,4,5,5
amazon-sports-and-outdoors,test,225102,4,2.0097953393957555,1,3,3
amazon-sports-and-outdoors,test,225504,5,3.3366785432898887,5,5,5
amazon-sports-and-outdoors,test,225765,5,0.5665260302123637,2,3,3
amazon-sports-and-outdoors,test,225792,18,9.598017563938347,6,9,9
amazon-sports-and-outdoors,test,226101,7,3.482785460919557,1,7,7
amazon-sports-and-outdoors,test,226785,4,59.35826027582121,3,4,4
amazon-sports-and-outdoors,test,226891,6,0.8156969421649378,3,3,4
amazon-sports-and-outdoors,test,227418,8,19.21272870716455,6,6,6
amazon-sports-and-outdoors,test,227501,4,3.5325483227711705,2,2,2
amazon-sports-and-outdoors,test,228811,4,1.341907306297527,2,4,4
amazon-sports-and-outdoors,test,228938,6,4.004947366737587,4,6,6
amazon-sports-and-outdoors,test,228962,4,3.0991600010732445,3,4,4
amazon-sports-and-outdoors,test,229066,8,0.8215354191198523,1,1,1
amazon-sports-and-outdoors,test,229146,5,2.0112551899371955,4,5,5
amazon-sports-and-outdoors,test,229382,7,4.312032115918874,2,4,4
amazon-sports-and-outdoors,test,229852,8,6.872015187203858,5,6,8
amazon-sports-and-outdoors,test,229941,4,1.1801143639908998,1,1,4
amazon-sports-and-outdoors,test,230573,27,6.542172233814528,25,25,25
