dataset,split,lag,mean_margin_influence,ci_low,ci_high,help_percent,hurt_percent,neutral_percent,n_users
amazon-sports-and-outdoors,test,16,0.0043226223938243906,0.0004020726826694823,0.008877151628437725,57.73195876288659,42.2680412371134,0.0,97
amazon-sports-and-outdoors,test,17,0.0022211624197213046,-0.00022638673972652618,0.0047800563141165,57.831325301204814,42.168674698795186,0.0,83
amazon-sports-and-outdoors,test,18,-0.00370005550591842,-0.008422048476295194,8.22449076002908e-05,39.130434782608695,60.86956521739131,0.0,69
amazon-sports-and-outdoors,test,19,-0.0002661481743953267,-0.003589342149798987,0.003025607697543549,57.377049180327866,42.62295081967213,0.0,61
amazon-sports-and-outdoors,test,20,-0.0032678391211307966,-0.007988040521740913,0.0002889979021767007,44.230769230769226,55.769230769230774,0.0,52
amazon-sports-and-outdoors,test,21,0.0011712850435920384,-0.0025362952166925307,0.005411895121569216,50.0,50.0,0.0,46
amazon-sports-and-outdoors,test,22,0.0007899705416116959,-0.0016354489498413526,0.003024294389746127,53.84615384615385,46.15384615384615,0.0,39
amazon-sports-and-outdoors,test,23,-0.0006748143885586713,-0.0038929567345090815,0.0019217527295286576,48.64864864864865,51.35135135135135,0.0,37
amazon-sports-and-outdoors,test,24,0.0007272380771058979,-0.001103908692797025,0.0027841457363330943,45.45454545454545,54.54545454545454,0.0,33
amazon-sports-and-outdoors,test,25,0.0004805030922094981,-0.0012236450364192328,0.0024445183699329668,46.666666666666664,53.333333333333336,0.0,30
amazon-sports-and-outdoors,test,26,-0.003068737112558805,-0.005776991953070347,-0.0007858004420995718,26.923076923076923,73.07692307692307,0.0,26
amazon-sports-and-outdoors,test,27,-0.000555307968803074,-0.002000598415084507,0.0009024625887041506,39.130434782608695,60.86956521739131,0.0,23
amazon-sports-and-outdoors,test,28,0.0005026644184475853,-0.003058042057922908,0.003935511552152174,66.66666666666666,33.33333333333333,0.0,21
amazon-sports-and-outdoors,test,29,-0.00030854814930966024,-0.00499290667082134,0.004348274673286231,63.1578947368421,36.84210526315789,0.0,19
amazon-sports-and-outdoors,test,30,-0.0017700443665186565,-0.006093914103176858,0.0018512948105732572,44.44444444444444,55.55555555555556,0.0,18
amazon-sports-and-outdoors,test,31,-0.0014120510054959191,-0.0031202367093000147,3.434804578621983e-05,38.88888888888889,61.111111111111114,0.0,18
amazon-sports-and-outdoors,test,32,-0.0005340814590454101,-0.002299167315165202,0.0009602904319763173,53.333333333333336,46.666666666666664,0.0,15
amazon-sports-and-outdoors,test,33,0.0001777953335217067,-0.001800883002579212,0.0023221390055758605,50.0,50.0,0.0,14
amazon-sports-and-outdoors,test,34,0.0006268078630620784,-0.0009270779111168601,0.0023957285014065827,45.45454545454545,54.54545454545454,0.0,11
amazon-sports-and-outdoors,test,35,-0.0008664104071530429,-0.0017054046419533815,-9.830932725559584e-05,36.36363636363637,63.63636363636363,0.0,11
amazon-sports-and-outdoors,test,36,-0.0026236095211722636,-0.007808110321109945,0.0013474414971741744,36.36363636363637,63.63636363636363,0.0,11
amazon-sports-and-outdoors,test,37,-0.00034994157877835363,-0.005396226928992705,0.0033373321999203057,63.63636363636363,36.36363636363637,0.0,11
amazon-sports-and-outdoors,test,38,0.0013270215554670854,-2.3752180012789616e-05,0.0029205868189985094,72.72727272727273,27.27272727272727,0.0,11
amazon-sports-and-outdoors,test,39,-0.00020564415238120338,-0.002353988520123742,0.0017410287125544112,45.45454545454545,54.54545454545454,0.0,11
amazon-sports-and-outdoors,test,40,3.0121207237243654e-05,-0.0015968617051839828,0.00169984109699726,40.0,60.0,0.0,10
amazon-sports-and-outdoors,test,41,0.0003846108913421631,-0.001095270961523056,0.0022320756316184997,60.0,40.0,0.0,10
amazon-sports-and-outdoors,test,42,-0.00012812349531385634,-0.0014445781707763672,0.0007090301977263554,66.66666666666666,33.33333333333333,0.0,9
amazon-sports-and-outdoors,test,43,-0.0009340312745836046,-0.0021345158418019615,-1.4681286282009809e-05,33.33333333333333,66.66666666666666,0.0,9
amazon-sports-and-outdoors,test,44,-0.00044915080070495605,-0.0023511449495951333,0.0007253984610239664,66.66666666666666,33.33333333333333,0.0,6
amazon-sports-and-outdoors,test,45,-0.0004013329744338989,-0.003738582134246826,0.002613469958305359,50.0,50.0,0.0,4
amazon-sports-and-outdoors,test,46,-0.0006003379821777344,-0.0037239212542772293,0.0019010454416275024,50.0,50.0,0.0,4
amazon-sports-and-outdoors,test,47,-0.0012821108102798462,-0.0037565231323242188,0.0001478046178817749,25.0,75.0,0.0,4
amazon-sports-and-outdoors,test,48,-0.0011671483516693115,-0.003727555274963379,0.00037041306495666504,50.0,50.0,0.0,4
amazon-sports-and-outdoors,test,49,4.877150058746338e-05,-5.3882598876953125e-05,0.00015142560005187988,50.0,50.0,0.0,2
amazon-sports-and-outdoors,test,50,6.315112113952637e-05,-6.9141387939453125e-06,0.00013321638107299805,50.0,50.0,0.0,2
amazon-sports-and-outdoors,test,51,-1.9058585166931152e-05,-5.316734313964844e-05,1.5050172805786133e-05,50.0,50.0,0.0,2
amazon-sports-and-outdoors,test,52,0.00029093027114868164,nan,nan,100.0,0.0,0.0,1
amazon-sports-and-outdoors,test,53,3.159046173095703e-05,nan,nan,100.0,0.0,0.0,1
amazon-sports-and-outdoors,test,54,0.0005927383899688721,nan,nan,100.0,0.0,0.0,1
amazon-sports-and-outdoors,test,55,-0.0002346336841583252,nan,nan,0.0,100.0,0.0,1
amazon-sports-and-outdoors,test,56,-7.420778274536133e-05,nan,nan,0.0,100.0,0.0,1
amazon-sports-and-outdoors,test,57,-0.00018453598022460938,nan,nan,0.0,100.0,0.0,1
amazon-sports-and-outdoors,test,58,-0.0002511739730834961,nan,nan,0.0,100.0,0.0,1
amazon-sports-and-outdoors,test,59,0.000321805477142334,nan,nan,100.0,0.0,0.0,1
amazon-sports-and-outdoors,test,60,-0.00013256072998046875,nan,nan,0.0,100.0,0.0,1
amazon-sports-and-outdoors,test,61,-0.0001653134822845459,nan,nan,0.0,100.0,0.0,1
