dataset,split,lag,mean_margin_influence,ci_low,ci_high,help_percent,hurt_percent,neutral_percent,n_users
amazon-toys-and-games,test,1,0.1508656893055886,0.12749508395651354,0.17572684633112512,65.64999999999999,34.35,0.0,2000
amazon-toys-and-games,test,2,0.02481962464377284,0.01580861269813031,0.03430062167840077,59.199999999999996,40.8,0.0,2000
amazon-toys-and-games,test,3,0.0036880952846768417,-0.0046172841332698085,0.011740501370590479,55.521783181357655,44.47821681864235,0.0,1974
amazon-toys-and-games,test,4,-0.001774537255801361,-0.009843739666052762,0.0054542700648871284,54.67314964883847,45.32685035116153,0.0,1851
amazon-toys-and-games,test,5,-0.0006764527335991523,-0.008839555482374377,0.006689943365918392,54.44785276073619,45.5521472392638,0.0,1304
amazon-toys-and-games,test,6,0.00111380375475965,-0.005469776633888101,0.0077778919934271195,56.837606837606835,43.162393162393165,0.0,936
amazon-toys-and-games,test,7,-0.0010426474131039671,-0.007546589753867404,0.005364804731656768,54.32432432432432,45.67567567567568,0.0,740
amazon-toys-and-games,test,8,-0.003847996898305913,-0.010668171482716895,0.003266442428058416,54.34027777777778,45.65972222222222,0.0,576
amazon-toys-and-games,test,9,-0.003567076823003012,-0.009900874390933836,0.002906577740517125,51.44124168514412,48.55875831485588,0.0,451
amazon-toys-and-games,test,10,0.002589937969648018,-0.0026783452305213485,0.007648196833691099,54.4973544973545,45.5026455026455,0.0,378
amazon-toys-and-games,test,11,0.0038275386039645243,-0.0009707362611945241,0.008929727220525723,54.807692307692314,45.19230769230769,0.0,312
amazon-toys-and-games,test,12,-0.0006210770417045761,-0.006894565591308879,0.005135698076132888,52.74725274725275,47.25274725274725,0.0,273
amazon-toys-and-games,test,13,0.0012946186864629704,-0.004434976480267149,0.00654949911889877,54.8936170212766,45.1063829787234,0.0,235
amazon-toys-and-games,test,14,0.0007598428337862997,-0.003177074510415997,0.004439730501987716,55.55555555555556,44.44444444444444,0.0,198
amazon-toys-and-games,test,15,0.0039045776795135455,-0.0002859219856392801,0.008783185763514778,57.30337078651685,42.69662921348314,0.0,178
amazon-toys-and-games,test,16,0.0032634178249092843,-0.001098612861635236,0.007713259559414988,54.54545454545454,45.45454545454545,0.0,154
amazon-toys-and-games,test,17,-0.0006709775576988856,-0.004926284182478081,0.0033352845023865946,48.484848484848484,51.515151515151516,0.0,132
amazon-toys-and-games,test,18,-0.00029368940740823744,-0.004465977159949641,0.003660594783723354,51.66666666666667,48.333333333333336,0.0,120
amazon-toys-and-games,test,19,0.0014125733314273514,-0.0029730370059330886,0.005511504093132842,54.20560747663551,45.794392523364486,0.0,107
amazon-toys-and-games,test,20,0.0009162880252210461,-0.0034095550117520046,0.004992703186842246,53.06122448979592,46.93877551020408,0.0,98
amazon-toys-and-games,test,21,0.0012525893496663383,-0.003160579303760877,0.005246996936084848,51.68539325842697,48.31460674157304,0.0,89
amazon-toys-and-games,test,22,0.0028652610878149667,0.0002009426554044088,0.005916734412312505,60.256410256410255,39.743589743589745,0.0,78
amazon-toys-and-games,test,23,0.0001631131809618738,-0.005011923942301009,0.0057292332251866656,48.61111111111111,51.388888888888886,0.0,72
amazon-toys-and-games,test,24,-0.001525734979954977,-0.0060845042120606175,0.002453390508890148,50.79365079365079,49.2063492063492,0.0,63
amazon-toys-and-games,test,25,0.0007919660311634257,-0.0007873590372629085,0.002287709409907712,62.71186440677966,37.28813559322034,0.0,59
amazon-toys-and-games,test,26,0.0008588521829191244,-0.0007522792116088687,0.0024232735330203792,64.15094339622641,35.84905660377358,0.0,53
amazon-toys-and-games,test,27,-0.0013094549166395308,-0.0036826754979630734,0.0008097968480371412,55.319148936170215,44.680851063829785,0.0,47
amazon-toys-and-games,test,28,-0.0003812681974434271,-0.004337457226725613,0.0024745700971745862,53.65853658536586,46.34146341463415,0.0,41
amazon-toys-and-games,test,29,-0.0003084354102611542,-0.0017202248796820642,0.0010607833042740817,45.0,55.00000000000001,0.0,40
amazon-toys-and-games,test,30,-0.0031550626613591846,-0.011058178754817499,0.001927430305237827,42.10526315789473,57.89473684210527,0.0,38
amazon-toys-and-games,test,31,-0.00020613355769051446,-0.0011424193158745767,0.0007096809231572678,52.77777777777778,47.22222222222222,0.0,36
amazon-toys-and-games,test,32,-0.0009969559408003284,-0.0024436719475253938,0.0002114841293904089,51.61290322580645,48.38709677419355,0.0,31
amazon-toys-and-games,test,33,-0.0008276488099779401,-0.0028220166053090777,0.0004772919629301342,46.42857142857143,53.57142857142857,0.0,28
amazon-toys-and-games,test,34,-0.002477185002395085,-0.006781452122543539,0.0008200302187885557,71.42857142857143,28.57142857142857,0.0,28
amazon-toys-and-games,test,35,-5.6599025373105646e-05,-0.0007386442135881494,0.0005883483699074497,55.55555555555556,44.44444444444444,0.0,27
amazon-toys-and-games,test,36,0.000878742107978234,-0.0001083016968690432,0.0023205213821851293,61.53846153846154,38.46153846153847,0.0,26
amazon-toys-and-games,test,37,-0.0012413457683894944,-0.0039911017145799555,0.0006683085599671236,56.52173913043478,43.47826086956522,0.0,23
amazon-toys-and-games,test,38,-0.00041403089250837056,-0.0010119015262240456,9.32610460690085e-05,42.857142857142854,57.14285714285714,0.0,21
amazon-toys-and-games,test,39,-0.0003698312100910005,-0.00113614627293178,0.00032436418391409326,57.14285714285714,42.857142857142854,0.0,21
amazon-toys-and-games,test,40,-0.0005194076469966344,-0.001956311542363394,0.00039366891696339547,47.61904761904761,52.38095238095239,0.0,21
amazon-toys-and-games,test,41,0.00023318827152252197,-5.618713796138763e-05,0.0005762949585914607,45.0,55.00000000000001,0.0,20
amazon-toys-and-games,test,42,0.0002510771155357361,-0.00030086375772953033,0.0009852442890405655,45.0,55.00000000000001,0.0,20
amazon-toys-and-games,test,43,-0.0019068822264671325,-0.005591420456767082,0.0005653919279575348,50.0,50.0,0.0,20
amazon-toys-and-games,test,44,-0.000149458646774292,-0.000446696248319414,0.00012960607806841506,50.0,50.0,0.0,18
amazon-toys-and-games,test,45,1.1163599350873161e-05,-0.00015327018849989947,0.0001870339407640345,52.94117647058824,47.05882352941176,0.0,17
amazon-toys-and-games,test,46,0.00016979376475016275,-0.00019765257835388183,0.0006182219584782917,53.333333333333336,46.666666666666664,0.0,15
amazon-toys-and-games,test,47,-5.9898410524640765e-05,-0.00015976918595177786,2.4724751710891646e-05,42.857142857142854,57.14285714285714,0.0,14
amazon-toys-and-games,test,48,0.00013721447724562424,-6.919984634105976e-05,0.0004442793818620533,53.84615384615385,46.15384615384615,0.0,13
amazon-toys-and-games,test,49,7.346769173940022e-05,-7.955208420753478e-05,0.00023854598402976986,58.333333333333336,41.66666666666667,0.0,12
amazon-toys-and-games,test,50,-4.4152140617370605e-05,-0.00026113552351792656,0.00017263007660706835,58.333333333333336,41.66666666666667,0.0,12
amazon-toys-and-games,test,51,-3.681778907775879e-05,-0.00011297062039375305,4.165470600128172e-05,40.0,60.0,0.0,10
amazon-toys-and-games,test,52,-2.7567148208618164e-05,-8.395448327064514e-05,1.7359554767608626e-05,50.0,50.0,0.0,10
amazon-toys-and-games,test,53,-5.728006362915039e-05,-0.00011370301246643066,-4.216432571411152e-06,20.0,80.0,0.0,10
amazon-toys-and-games,test,54,8.280873298645019e-05,-7.956460118293762e-05,0.0002792951464653014,50.0,50.0,0.0,10
amazon-toys-and-games,test,55,0.00010803010728624131,-1.9586086273193357e-05,0.0002756658527586195,77.77777777777779,22.22222222222222,0.0,9
amazon-toys-and-games,test,56,5.469719568888346e-05,-0.0001187723543908861,0.00024926596217685266,44.44444444444444,55.55555555555556,0.0,9
amazon-toys-and-games,test,57,-3.276268641153971e-05,-0.0003196121917830573,0.00019212000899844698,55.55555555555556,44.44444444444444,0.0,9
