dataset,split,recent_items,mean_percent,median_percent,q25_percent,q75_percent,n_users
amazon-sports-and-outdoors,test,56,99.94358480720219,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,57,99.94408266285086,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,58,99.94883309774107,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,59,99.9511008069034,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,60,99.95270547271568,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,61,99.95569577474497,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,62,99.95848216221101,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,63,99.96516224318717,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,64,99.96758577164366,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,65,99.96797121220169,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,66,99.96916419223184,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,67,99.97165434107124,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,68,99.97380229332067,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,69,99.97722158486764,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,70,99.97878733497753,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,71,99.98005512981516,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,72,99.98093491355803,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,73,99.98436410805458,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,74,99.98601433364875,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,75,99.98716699203504,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,76,99.98823204114848,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,77,99.98888104063245,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,78,99.98888104063245,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,79,99.98888104063245,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,80,99.989321479494,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,81,99.98986637574878,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,82,99.99129737207697,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,83,99.99203718939822,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,84,99.99203718939822,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,85,99.99203718939822,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,86,99.99228290143836,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,87,99.99253547061127,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,88,99.99298674183113,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,89,99.99348895896303,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,90,99.99438204949,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,91,99.99536953503224,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,92,99.99540865380365,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,93,99.99686026951807,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,94,99.99720510387598,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,95,99.99765577647649,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,96,99.99765577647649,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,97,99.99973494422251,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,98,99.9998928058112,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,99,100.0,100.0,100.0,100.0,1923
amazon-sports-and-outdoors,test,100,100.0,100.0,100.0,100.0,1923
