dataset,split,user,history_length,old_count,old_fraction,old_item_auc,old_preference_proxy_auc,recent_margin,full_margin,full_minus_recent_margin,low_alignment_old_fraction,low_alignment_old_cluster_excess
amazon-sports-and-outdoors,valid,153770,12,2,0.16666666666666666,0.0,0.425,-0.1849561184644699,-0.19982744753360748,-0.014871329069137573,0.16666666666666666,-0.15000000000000002
amazon-sports-and-outdoors,valid,157384,14,4,0.2857142857142857,0.85,0.375,0.17668503522872925,0.16619336605072021,-0.010491669178009033,0.14285714285714285,-0.025
amazon-sports-and-outdoors,valid,159745,31,21,0.6774193548387096,0.5,0.7,0.05756503343582153,0.0318339467048645,-0.02573108673095703,0.2903225806451613,-0.15555555555555556
amazon-sports-and-outdoors,valid,164953,13,3,0.23076923076923078,0.85,0.425,0.15497981011867523,0.1529870629310608,-0.001992747187614441,0.07692307692307693,0.0
amazon-sports-and-outdoors,valid,168277,15,5,0.3333333333333333,0.85,0.85,0.07151508331298828,0.07700717449188232,0.005492091178894043,0.13333333333333333,-0.1
amazon-sports-and-outdoors,valid,170197,11,1,0.09090909090909091,0.7,0.375,0.06457769870758057,0.06491279602050781,0.0003350973129272461,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,172534,11,1,0.09090909090909091,0.15,0.975,0.0037121474742889404,-0.006211429834365845,-0.009923577308654785,0.09090909090909091,0.95
amazon-sports-and-outdoors,valid,173511,13,3,0.23076923076923078,0.9,0.4,0.18256273865699768,0.16991369426250458,-0.012649044394493103,0.0,nan
amazon-sports-and-outdoors,valid,179957,15,5,0.3333333333333333,0.4,0.45,0.1595727801322937,0.11954230070114136,-0.040030479431152344,0.2,-0.05000000000000001
amazon-sports-and-outdoors,valid,181919,16,6,0.375,1.0,0.975,0.20193354785442352,0.21072208881378174,0.008788540959358215,0.1875,-0.08333333333333333
amazon-sports-and-outdoors,valid,187291,11,1,0.09090909090909091,0.1,0.5,-0.09244146943092346,-0.09727907180786133,-0.004837602376937866,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,189938,14,4,0.2857142857142857,0.85,0.375,0.051823943853378296,0.07057633996009827,0.01875239610671997,0.07142857142857142,0.0
amazon-sports-and-outdoors,valid,193390,18,8,0.4444444444444444,0.75,0.975,0.11421379446983337,0.12235334515571594,0.008139550685882568,0.16666666666666666,0.0
amazon-sports-and-outdoors,valid,199502,19,9,0.47368421052631576,1.0,1.0,0.006388038396835327,0.023314982652664185,0.016926944255828857,0.10526315789473684,0.475
amazon-sports-and-outdoors,valid,206854,14,4,0.2857142857142857,0.25,0.4,-0.07501403987407684,-0.07465675473213196,0.00035728514194488525,0.07142857142857142,-0.1
amazon-sports-and-outdoors,valid,209524,58,48,0.8275862068965517,0.65,0.6,0.09193640947341919,0.057278960943222046,-0.034657448530197144,0.3448275862068966,0.0425
amazon-sports-and-outdoors,valid,209549,14,4,0.2857142857142857,0.8,1.0,0.047968506813049316,0.057143449783325195,0.009174942970275879,0.07142857142857142,-0.05
amazon-sports-and-outdoors,valid,211212,27,17,0.6296296296296297,0.85,0.85,0.10020309686660767,0.09191393852233887,-0.008289158344268799,0.37037037037037035,-0.024999999999999994
amazon-sports-and-outdoors,valid,213164,27,17,0.6296296296296297,0.8,0.6,0.037422001361846924,0.00892743468284607,-0.028494566679000854,0.37037037037037035,-0.05
amazon-sports-and-outdoors,valid,219673,37,27,0.7297297297297297,0.95,0.95,0.04300791025161743,0.09808439016342163,0.0550764799118042,0.3783783783783784,-0.025
amazon-sports-and-outdoors,valid,220845,33,23,0.696969696969697,1.0,0.775,0.11295121908187866,0.13545531034469604,0.022504091262817383,0.21212121212121213,-0.021428571428571432
amazon-sports-and-outdoors,valid,225792,17,7,0.4117647058823529,0.9,0.425,0.05844244360923767,0.08972913026809692,0.03128668665885925,0.23529411764705882,-0.05
amazon-sports-and-outdoors,valid,230573,26,16,0.6153846153846154,0.0,0.325,-0.09401407837867737,-0.1388167440891266,-0.04480266571044922,0.5384615384615384,-0.024999999999999998
amazon-sports-and-outdoors,valid,232434,17,7,0.4117647058823529,0.55,0.8,0.04379895329475403,0.04724562168121338,0.0034466683864593506,0.058823529411764705,0.9
amazon-sports-and-outdoors,valid,234146,47,37,0.7872340425531915,0.9,1.0,0.043263792991638184,0.03397145867347717,-0.00929233431816101,0.48936170212765956,-0.032608695652173926
amazon-sports-and-outdoors,valid,235743,12,2,0.16666666666666666,0.9,0.425,-0.03921970725059509,-0.018848732113838196,0.020370975136756897,0.0,nan
amazon-sports-and-outdoors,valid,235843,14,4,0.2857142857142857,0.95,0.325,0.18368466198444366,0.1721579134464264,-0.011526748538017273,0.07142857142857142,-0.15
amazon-sports-and-outdoors,valid,237007,47,37,0.7872340425531915,1.0,0.225,0.025665760040283203,0.02212846279144287,-0.003537297248840332,0.3404255319148936,-0.018750000000000003
amazon-sports-and-outdoors,valid,240453,14,4,0.2857142857142857,0.6,0.45,0.06858235597610474,0.07161888480186462,0.0030365288257598877,0.21428571428571427,-0.05000000000000001
amazon-sports-and-outdoors,valid,241040,18,8,0.4444444444444444,0.95,0.375,0.343968003988266,0.268698513507843,-0.07526949048042297,0.3333333333333333,-0.025000000000000005
amazon-sports-and-outdoors,valid,247282,11,1,0.09090909090909091,0.45,0.5,0.011608719825744629,0.01022222638130188,-0.001386493444442749,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,250189,14,4,0.2857142857142857,0.7,0.8,0.13497720658779144,0.1087128221988678,-0.026264384388923645,0.2857142857142857,0.08750000000000001
amazon-sports-and-outdoors,valid,251173,13,3,0.23076923076923078,1.0,0.5,0.15679997205734253,0.16013890504837036,0.003338932991027832,0.0,nan
amazon-sports-and-outdoors,valid,251933,24,14,0.5833333333333334,1.0,1.0,0.08693757653236389,0.12704595923423767,0.04010838270187378,0.125,0.6166666666666667
amazon-sports-and-outdoors,valid,251942,16,6,0.375,0.45,0.75,-0.04622560739517212,-0.05387203395366669,-0.007646426558494568,0.0625,-0.1
amazon-sports-and-outdoors,valid,255900,19,9,0.47368421052631576,0.75,0.4,-0.026517093181610107,0.00398486852645874,0.030501961708068848,0.2631578947368421,0.0
amazon-sports-and-outdoors,valid,256493,11,1,0.09090909090909091,0.85,0.475,0.17397746443748474,0.173285573720932,-0.0006918907165527344,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,257833,15,5,0.3333333333333333,0.25,0.275,0.04108649492263794,0.017224788665771484,-0.023861706256866455,0.26666666666666666,-0.025
amazon-sports-and-outdoors,valid,264950,47,37,0.7872340425531915,0.2,0.75,-0.03880181908607483,-0.055345624685287476,-0.016543805599212646,0.3404255319148936,-0.056249999999999994
amazon-sports-and-outdoors,valid,266165,15,5,0.3333333333333333,0.2,0.35,0.028798550367355347,0.001052260398864746,-0.0277462899684906,0.3333333333333333,-0.13
amazon-sports-and-outdoors,valid,269605,11,1,0.09090909090909091,0.85,0.45,0.077341228723526,0.08372798562049866,0.006386756896972656,0.0,nan
amazon-sports-and-outdoors,valid,270186,24,14,0.5833333333333334,0.7,0.35,0.1541360318660736,0.11937141418457031,-0.034764617681503296,0.16666666666666666,-0.1
amazon-sports-and-outdoors,valid,274429,11,1,0.09090909090909091,0.75,0.45,0.16355961561203003,0.16010811924934387,-0.0034514963626861572,0.0,nan
amazon-sports-and-outdoors,valid,277613,11,1,0.09090909090909091,0.7,0.475,0.1129334568977356,0.11014339327812195,-0.0027900636196136475,0.0,nan
amazon-sports-and-outdoors,valid,278242,12,2,0.16666666666666666,0.15,0.5,0.02084609866142273,0.007366865873336792,-0.013479232788085938,0.16666666666666666,-0.05
amazon-sports-and-outdoors,valid,278460,17,7,0.4117647058823529,0.1,0.35,0.03573384881019592,0.020990073680877686,-0.014743775129318237,0.4117647058823529,-0.014285714285714287
amazon-sports-and-outdoors,valid,279490,13,3,0.23076923076923078,0.45,0.5,0.015552639961242676,0.027293145656585693,0.011740505695343018,0.0,nan
amazon-sports-and-outdoors,valid,279926,62,52,0.8387096774193549,0.5,0.85,0.00035876035690307617,-0.0482916533946991,-0.04865041375160217,0.5,0.006451612903225807
amazon-sports-and-outdoors,valid,280413,16,6,0.375,1.0,0.95,-0.005119979381561279,0.01414501667022705,0.01926499605178833,0.125,-0.05
amazon-sports-and-outdoors,valid,286414,11,1,0.09090909090909091,0.75,0.85,0.007278665900230408,0.01267416775226593,0.0053955018520355225,0.0,nan
amazon-sports-and-outdoors,valid,290529,11,1,0.09090909090909091,0.25,0.475,0.006762713193893433,0.001684337854385376,-0.005078375339508057,0.0,nan
amazon-sports-and-outdoors,valid,294597,12,2,0.16666666666666666,0.4,0.45,0.08311642706394196,0.07154318690299988,-0.011573240160942078,0.08333333333333333,-0.1
amazon-sports-and-outdoors,valid,295174,15,5,0.3333333333333333,1.0,0.95,-0.014548271894454956,0.02881622314453125,0.043364495038986206,0.13333333333333333,0.475
amazon-sports-and-outdoors,valid,297009,13,3,0.23076923076923078,0.95,0.775,0.0912289023399353,0.08508914709091187,-0.0061397552490234375,0.07692307692307693,-0.05
amazon-sports-and-outdoors,valid,305228,11,1,0.09090909090909091,0.9,0.425,0.16368624567985535,0.16165530681610107,-0.0020309388637542725,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,310237,36,26,0.7222222222222222,1.0,0.975,0.10839605331420898,0.13931772112846375,0.03092166781425476,0.2222222222222222,-0.037500000000000006
amazon-sports-and-outdoors,valid,310644,12,2,0.16666666666666666,0.55,0.45,0.021618396043777466,0.01918923854827881,-0.0024291574954986572,0.0,nan
amazon-sports-and-outdoors,valid,313866,15,5,0.3333333333333333,0.95,0.475,0.12822440266609192,0.11870834231376648,-0.00951606035232544,0.13333333333333333,-0.07500000000000001
amazon-sports-and-outdoors,valid,314055,11,1,0.09090909090909091,0.05,0.5,-0.024776384234428406,-0.035831987857818604,-0.011055603623390198,0.09090909090909091,-0.25
amazon-sports-and-outdoors,valid,314631,11,1,0.09090909090909091,0.3,0.475,-0.014359742403030396,-0.016517341136932373,-0.0021575987339019775,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,317867,17,7,0.4117647058823529,1.0,1.0,-0.01642709970474243,0.09592878818511963,0.11235588788986206,0.058823529411764705,0.0
amazon-sports-and-outdoors,valid,325395,13,3,0.23076923076923078,0.95,0.475,0.1500885784626007,0.14970830082893372,-0.0003802776336669922,0.15384615384615385,0.0
amazon-sports-and-outdoors,valid,328380,14,4,0.2857142857142857,0.95,0.9,0.1499071717262268,0.16582447290420532,0.015917301177978516,0.07142857142857142,0.0
amazon-sports-and-outdoors,valid,329891,12,2,0.16666666666666666,0.2,0.425,-0.03492021560668945,-0.041561245918273926,-0.006641030311584473,0.16666666666666666,-0.025
amazon-sports-and-outdoors,valid,330156,25,15,0.6,0.65,0.3,-0.020926237106323242,-0.03294825553894043,-0.012022018432617188,0.12,-0.016666666666666666
amazon-sports-and-outdoors,valid,334687,23,13,0.5652173913043478,1.0,0.925,0.33980196714401245,0.24407124519348145,-0.095730721950531,0.13043478260869565,-0.016666666666666666
amazon-sports-and-outdoors,valid,337766,22,12,0.5454545454545454,1.0,0.65,0.10311928391456604,0.20003944635391235,0.09692016243934631,0.22727272727272727,-0.02
amazon-sports-and-outdoors,valid,339322,21,11,0.5238095238095238,0.9,0.925,0.1482003629207611,0.14056304097175598,-0.007637321949005127,0.047619047619047616,-0.1
amazon-sports-and-outdoors,valid,342110,14,4,0.2857142857142857,0.8,0.325,0.11163343489170074,0.08141122758388519,-0.030222207307815552,0.21428571428571427,-0.016666666666666666
amazon-sports-and-outdoors,valid,346390,21,11,0.5238095238095238,0.9,0.75,0.16918763518333435,0.14374873042106628,-0.025438904762268066,0.2857142857142857,-0.08333333333333333
amazon-sports-and-outdoors,valid,350370,16,6,0.375,0.65,0.925,-0.03924746811389923,-0.04593946039676666,-0.006691992282867432,0.125,-0.07500000000000001
amazon-sports-and-outdoors,valid,350810,20,10,0.5,1.0,0.975,0.11913572251796722,0.12949229776859283,0.01035657525062561,0.1,-0.1
amazon-sports-and-outdoors,valid,354328,11,1,0.09090909090909091,0.4,0.45,0.2618083953857422,0.23612701892852783,-0.025681376457214355,0.0,nan
amazon-sports-and-outdoors,valid,354375,11,1,0.09090909090909091,0.75,0.5,0.06855213642120361,0.06605640053749084,-0.0024957358837127686,0.0,nan
amazon-sports-and-outdoors,valid,354766,75,65,0.8666666666666667,1.0,0.25,0.1288434863090515,0.13670137524604797,0.00785788893699646,0.17333333333333334,-0.03076923076923077
amazon-sports-and-outdoors,valid,355678,15,5,0.3333333333333333,0.85,0.875,0.07938644289970398,0.0776282250881195,-0.0017582178115844727,0.2,0.3
amazon-sports-and-outdoors,valid,359149,18,8,0.4444444444444444,0.1,0.375,-0.023528963327407837,-0.06936323642730713,-0.04583427309989929,0.2777777777777778,-0.030000000000000006
amazon-sports-and-outdoors,valid,363368,14,4,0.2857142857142857,1.0,0.95,0.033778876066207886,0.07609060406684875,0.04231172800064087,0.07142857142857142,-0.05
amazon-sports-and-outdoors,valid,367648,13,3,0.23076923076923078,1.0,1.0,0.2809315621852875,0.3132376968860626,0.032306134700775146,0.0,nan
amazon-sports-and-outdoors,valid,368089,32,22,0.6875,0.4,0.875,-0.014554202556610107,-0.027320414781570435,-0.012766212224960327,0.21875,0.014285714285714278
amazon-sports-and-outdoors,valid,369121,17,7,0.4117647058823529,0.55,0.85,0.1036151647567749,0.07363772392272949,-0.02997744083404541,0.35294117647058826,0.2083333333333333
amazon-sports-and-outdoors,valid,369908,18,8,0.4444444444444444,0.45,0.75,0.05770497024059296,0.04352903366088867,-0.014175936579704285,0.16666666666666666,0.16666666666666663
amazon-sports-and-outdoors,valid,375512,14,4,0.2857142857142857,0.4,0.375,-0.044767409563064575,-0.036151498556137085,0.00861591100692749,0.14285714285714285,0.0
amazon-sports-and-outdoors,valid,376126,18,8,0.4444444444444444,0.95,0.9,0.052589043974876404,0.06985831260681152,0.01726926863193512,0.16666666666666666,-0.06666666666666667
amazon-sports-and-outdoors,valid,377392,16,6,0.375,0.95,0.375,0.05539572238922119,0.07692006230354309,0.0215243399143219,0.25,0.0
amazon-sports-and-outdoors,valid,378787,27,17,0.6296296296296297,0.95,0.325,-0.044331490993499756,-0.008464634418487549,0.03586685657501221,0.25925925925925924,-0.021428571428571432
amazon-sports-and-outdoors,valid,385302,31,21,0.6774193548387096,0.2,0.9,-0.053770363330841064,-0.0418032705783844,0.011967092752456665,0.3225806451612903,-0.045000000000000005
amazon-sports-and-outdoors,valid,391130,18,8,0.4444444444444444,0.9,0.325,0.06347896158695221,0.02827468514442444,-0.03520427644252777,0.16666666666666666,-0.016666666666666666
amazon-sports-and-outdoors,valid,392163,15,5,0.3333333333333333,0.7,0.4,0.17107641696929932,0.14059048891067505,-0.030485928058624268,0.26666666666666666,-0.0125
amazon-sports-and-outdoors,valid,395321,14,4,0.2857142857142857,0.8,0.425,0.017258107662200928,0.013439357280731201,-0.0038187503814697266,0.14285714285714285,-0.025
amazon-sports-and-outdoors,valid,405079,50,40,0.8,0.2,0.55,-0.08059340715408325,-0.0659056007862091,0.014687806367874146,0.4,-0.05000000000000001
amazon-sports-and-outdoors,valid,405556,12,2,0.16666666666666666,0.85,0.8,0.08203364908695221,0.08133402466773987,-0.0006996244192123413,0.0,nan
amazon-sports-and-outdoors,valid,411317,15,5,0.3333333333333333,0.85,0.425,0.11175796389579773,0.12184470891952515,0.010086745023727417,0.3333333333333333,-0.05
amazon-sports-and-outdoors,valid,414904,13,3,0.23076923076923078,0.2,0.45,-0.032706424593925476,-0.04495176672935486,-0.012245342135429382,0.07692307692307693,-0.1
amazon-sports-and-outdoors,valid,417220,100,90,0.9,0.8,0.85,0.051665157079696655,0.019536197185516357,-0.0321289598941803,0.59,0.008474576271186435
amazon-sports-and-outdoors,valid,418604,15,5,0.3333333333333333,0.2,0.825,-0.05493587255477905,-0.05016058683395386,0.004775285720825195,0.13333333333333333,0.0
amazon-sports-and-outdoors,valid,427717,52,42,0.8076923076923077,1.0,0.725,0.08308631181716919,0.10901236534118652,0.025926053524017334,0.09615384615384616,-0.10000000000000002
amazon-sports-and-outdoors,valid,431318,23,13,0.5652173913043478,0.15,0.25,-0.03741520643234253,-0.05988076329231262,-0.022465556859970093,0.2608695652173913,-0.049999999999999996
amazon-sports-and-outdoors,valid,431370,11,1,0.09090909090909091,0.8,0.45,0.013943225145339966,0.01575896143913269,0.0018157362937927246,0.09090909090909091,0.0
amazon-sports-and-outdoors,valid,431630,14,4,0.2857142857142857,0.75,0.975,0.09716418385505676,0.10014790296554565,0.0029837191104888916,0.07142857142857142,-0.1
amazon-sports-and-outdoors,valid,432826,17,7,0.4117647058823529,0.05,0.3,0.09390571713447571,-0.004661917686462402,-0.09856763482093811,0.29411764705882354,-0.02
amazon-sports-and-outdoors,valid,434307,18,8,0.4444444444444444,0.85,0.4,-0.015463829040527344,-0.0076940953731536865,0.007769733667373657,0.3333333333333333,-0.008333333333333333
amazon-sports-and-outdoors,valid,437126,18,8,0.4444444444444444,1.0,0.15,0.2952338755130768,0.25164371728897095,-0.043590158224105835,0.2222222222222222,-0.025
amazon-sports-and-outdoors,valid,440066,11,1,0.09090909090909091,0.75,0.425,0.020871132612228394,0.018486589193344116,-0.0023845434188842773,0.0,nan
amazon-sports-and-outdoors,valid,440535,11,1,0.09090909090909091,0.25,0.375,0.02413336932659149,0.01772010326385498,-0.006413266062736511,0.09090909090909091,0.0
amazon-sports-and-outdoors,valid,445805,17,7,0.4117647058823529,0.1,0.4,0.009814828634262085,-0.013585031032562256,-0.02339985966682434,0.29411764705882354,-0.030000000000000006
amazon-sports-and-outdoors,valid,448529,11,1,0.09090909090909091,0.45,0.5,0.006932929158210754,0.003457993268966675,-0.0034749358892440796,0.09090909090909091,-0.15
amazon-sports-and-outdoors,valid,451913,18,8,0.4444444444444444,0.65,0.75,0.11018115282058716,0.11568227410316467,0.005501121282577515,0.0,nan
amazon-sports-and-outdoors,valid,453653,22,12,0.5454545454545454,0.5,0.325,0.05937573313713074,0.06200796365737915,0.002632230520248413,0.2727272727272727,-0.025000000000000005
amazon-sports-and-outdoors,valid,456951,11,1,0.09090909090909091,0.35,0.5,-0.027268365025520325,-0.02971595525741577,-0.0024475902318954468,0.09090909090909091,0.0
amazon-sports-and-outdoors,valid,461629,13,3,0.23076923076923078,0.35,0.85,-0.07851269841194153,-0.07542827725410461,0.003084421157836914,0.15384615384615385,-0.15
amazon-sports-and-outdoors,valid,464223,11,1,0.09090909090909091,1.0,1.0,0.0006808340549468994,0.0353623628616333,0.0346815288066864,0.0,nan
amazon-sports-and-outdoors,valid,466428,21,11,0.5238095238095238,0.75,0.425,0.05379626154899597,0.06516516208648682,0.011368900537490845,0.14285714285714285,-0.03333333333333333
