dataset,split,recent_items,mean_percent,median_percent,q25_percent,q75_percent,n_users
amazon:Baby_Products,valid,81,99.99180740030816,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,82,99.99362708048334,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,83,99.99362708048334,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,84,99.99362708048334,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,85,99.99415198751396,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,86,99.99415198751396,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,87,99.99563438032244,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,88,99.99612048883952,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,89,99.99668903805279,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,90,99.99668903805279,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,91,99.99668903805279,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,92,99.99668903805279,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,93,99.99885166664721,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,94,99.99885166664721,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,95,99.99885166664721,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,96,99.99885166664721,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,97,99.99885166664721,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,98,99.99942937193211,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,99,99.99942937193211,100.0,100.0,100.0,1853
amazon:Baby_Products,valid,100,100.0,100.0,100.0,100.0,1853
amazon:Baby_Products,test,1,22.140566548524838,6.876834239160678,0.0,34.5832035024619,1917
amazon:Baby_Products,test,2,40.369066660371104,33.74365085925804,6.195450477762917,69.85144227170628,1917
amazon:Baby_Products,test,3,57.54065526292829,59.96117024208355,26.405282071980164,99.24448924836892,1917
amazon:Baby_Products,test,4,73.57404035657932,95.16525732635829,48.641622926885155,100.0,1917
amazon:Baby_Products,test,5,82.56046421185236,100.0,69.84059575062227,100.0,1917
amazon:Baby_Products,test,6,88.47001956193581,100.0,94.24922179101996,100.0,1917
amazon:Baby_Products,test,7,91.87374725303142,100.0,99.99999999999999,100.0,1917
amazon:Baby_Products,test,8,93.61960037501075,100.0,99.99999999999999,100.0,1917
amazon:Baby_Products,test,9,95.05735639738525,100.0,100.0,100.0,1917
amazon:Baby_Products,test,10,96.02269452379083,100.0,100.0,100.0,1917
amazon:Baby_Products,test,11,96.86341668843923,100.0,100.0,100.0,1917
amazon:Baby_Products,test,12,97.41565757210711,100.0,100.0,100.0,1917
amazon:Baby_Products,test,13,97.97163228219604,100.0,100.0,100.0,1917
amazon:Baby_Products,test,14,98.37410345722358,100.0,100.0,100.0,1917
amazon:Baby_Products,test,15,98.61936520457796,100.0,100.0,100.0,1917
amazon:Baby_Products,test,16,98.80244266696401,100.0,100.0,100.0,1917
amazon:Baby_Products,test,17,98.9812206595274,100.0,100.0,100.0,1917
amazon:Baby_Products,test,18,99.07048483112696,100.0,100.0,100.0,1917
amazon:Baby_Products,test,19,99.15267390091913,100.0,100.0,100.0,1917
amazon:Baby_Products,test,20,99.2189051581872,100.0,100.0,100.0,1917
amazon:Baby_Products,test,21,99.27781927727386,100.0,100.0,100.0,1917
amazon:Baby_Products,test,22,99.33135097156008,100.0,100.0,100.0,1917
amazon:Baby_Products,test,23,99.40933835718415,100.0,100.0,100.0,1917
amazon:Baby_Products,test,24,99.43789117344531,100.0,100.0,100.0,1917
amazon:Baby_Products,test,25,99.47826198604606,100.0,100.0,100.0,1917
amazon:Baby_Products,test,26,99.49696777613268,100.0,100.0,100.0,1917
amazon:Baby_Products,test,27,99.5318506925006,100.0,100.0,100.0,1917
amazon:Baby_Products,test,28,99.57844780478159,100.0,100.0,100.0,1917
amazon:Baby_Products,test,29,99.6052921882603,100.0,100.0,100.0,1917
amazon:Baby_Products,test,30,99.64952497901507,100.0,100.0,100.0,1917
amazon:Baby_Products,test,31,99.68025320172686,100.0,100.0,100.0,1917
amazon:Baby_Products,test,32,99.69534884920658,100.0,100.0,100.0,1917
amazon:Baby_Products,test,33,99.72963815812498,100.0,100.0,100.0,1917
amazon:Baby_Products,test,34,99.74192899580483,100.0,100.0,100.0,1917
amazon:Baby_Products,test,35,99.76237000453031,100.0,100.0,100.0,1917
amazon:Baby_Products,test,36,99.77463941258887,100.0,100.0,100.0,1917
amazon:Baby_Products,test,37,99.78946824861988,100.0,100.0,100.0,1917
amazon:Baby_Products,test,38,99.81236926168297,100.0,100.0,100.0,1917
amazon:Baby_Products,test,39,99.82476633452816,100.0,100.0,100.0,1917
amazon:Baby_Products,test,40,99.84212751140363,100.0,100.0,100.0,1917
amazon:Baby_Products,test,41,99.84874379077722,100.0,100.0,100.0,1917
amazon:Baby_Products,test,42,99.85601603890376,100.0,100.0,100.0,1917
amazon:Baby_Products,test,43,99.86864946671743,100.0,100.0,100.0,1917
amazon:Baby_Products,test,44,99.87053288877388,100.0,100.0,100.0,1917
amazon:Baby_Products,test,45,99.87604497500062,100.0,100.0,100.0,1917
