dataset,split,lag,mean_margin_influence,ci_low,ci_high,help_percent,hurt_percent,neutral_percent,n_users
amazon:Baby_Products,test,21,-0.0017842636221931094,-0.00480724989421784,0.00056627702618402,50.79365079365079,49.2063492063492,0.0,63
amazon:Baby_Products,test,22,0.00011635083576728557,-0.0014082282139309522,0.001896281874385372,53.44827586206896,46.55172413793103,0.0,58
amazon:Baby_Products,test,23,4.9748672888829155e-05,-0.0007964361172456008,0.0008864302188158035,63.46153846153846,36.53846153846153,0.0,52
amazon:Baby_Products,test,24,-0.00034795154114158786,-0.0018774332136523967,0.0011430509008315134,42.857142857142854,57.14285714285714,0.0,49
amazon:Baby_Products,test,25,-0.0006926235827532681,-0.0019541647793217135,0.00034808758646249767,52.27272727272727,47.72727272727273,0.0,44
amazon:Baby_Products,test,26,-0.0007022736888182791,-0.0025334300179230542,0.0006191243074442209,50.0,47.368421052631575,2.631578947368421,38
amazon:Baby_Products,test,27,-0.000979250127618963,-0.002970930030851653,0.0005439385771751383,57.57575757575758,39.39393939393939,3.0303030303030303,33
amazon:Baby_Products,test,28,-0.0013246247544884682,-0.004970836779102683,0.0006337013328447928,71.875,25.0,3.125,32
amazon:Baby_Products,test,29,0.0011054192270551408,0.00012566883649144854,0.0023281962743827273,75.0,25.0,0.0,28
amazon:Baby_Products,test,30,-0.0007332139290296114,-0.0019227962081248943,0.0001163762922470382,53.84615384615385,42.30769230769231,3.8461538461538463,26
amazon:Baby_Products,test,31,0.0008424176619603083,-0.000517560770878425,0.0029031523718283728,61.53846153846154,38.46153846153847,0.0,26
amazon:Baby_Products,test,32,4.572421312332153e-05,-0.0013548076152801515,0.001547088722387949,50.0,50.0,0.0,24
amazon:Baby_Products,test,33,0.00025364599729839126,-0.00046508971013520896,0.0010230898857116696,52.63157894736842,47.368421052631575,0.0,19
amazon:Baby_Products,test,34,0.0013901061481899684,0.00015612207353115083,0.002993883399499786,61.111111111111114,33.33333333333333,5.555555555555555,18
amazon:Baby_Products,test,35,0.000419845183690389,6.596106621954176e-05,0.0009511211680041415,72.22222222222221,22.22222222222222,5.555555555555555,18
amazon:Baby_Products,test,36,-0.00016553513705730438,-0.0006937333382666111,0.00014723967760801315,37.5,50.0,12.5,16
amazon:Baby_Products,test,37,0.00010839104652404785,-8.106827735900878e-06,0.00030706624190012617,53.333333333333336,33.33333333333333,13.333333333333334,15
amazon:Baby_Products,test,38,0.0002611080805460612,2.7749935785929365e-06,0.0005869120359420775,53.333333333333336,26.666666666666668,20.0,15
amazon:Baby_Products,test,39,0.0001749873161315918,3.562470277150472e-06,0.0003875267505645752,53.333333333333336,40.0,6.666666666666667,15
amazon:Baby_Products,test,40,-0.0008766253789265951,-0.0026268337170283,6.563901901245105e-05,33.33333333333333,46.666666666666664,20.0,15
amazon:Baby_Products,test,41,-1.9903693880353657e-06,-0.00031565337308815547,0.00032705994588988165,35.714285714285715,35.714285714285715,28.57142857142857,14
amazon:Baby_Products,test,42,-0.001066080161503383,-0.003198036977222988,0.00016204608338219758,28.57142857142857,42.857142857142854,28.57142857142857,14
amazon:Baby_Products,test,43,2.3523966471354168e-05,-0.0009751041730244954,0.001020490378141403,41.66666666666667,33.33333333333333,25.0,12
amazon:Baby_Products,test,44,0.0006503413120905558,4.1212638219197595e-05,0.0016663931310176843,66.66666666666666,16.666666666666664,16.666666666666664,12
amazon:Baby_Products,test,45,-1.706860282204368e-06,-0.00010174783793362704,8.710243485190643e-05,36.36363636363637,27.27272727272727,36.36363636363637,11
amazon:Baby_Products,test,46,0.001065693118355491,1.5801733190363105e-05,0.0028250325809825545,54.54545454545454,27.27272727272727,18.181818181818183,11
amazon:Baby_Products,test,47,0.0004550272768194025,4.931417378512296e-05,0.0010163681073622269,72.72727272727273,9.090909090909092,18.181818181818183,11
amazon:Baby_Products,test,48,0.00010215694254094905,4.676255312832919e-06,0.00025154406374151047,45.45454545454545,18.181818181818183,36.36363636363637,11
amazon:Baby_Products,test,49,3.1931833787397906e-05,-5.1992860707369715e-05,0.00014860426837747738,27.27272727272727,36.36363636363637,36.36363636363637,11
amazon:Baby_Products,test,50,0.00018529891967773439,2.3818016052246094e-06,0.000487478375434875,60.0,20.0,20.0,10
amazon:Baby_Products,test,51,4.0465593338012694e-05,-1.1789947748184205e-05,0.00012375563383102415,60.0,10.0,30.0,10
amazon:Baby_Products,test,52,-0.00041086673736572265,-0.001168828010559082,1.1329054832458474e-05,40.0,30.0,30.0,10
amazon:Baby_Products,test,53,8.020798365275066e-05,-0.00010393129454718697,0.00035072763760884604,33.33333333333333,33.33333333333333,33.33333333333333,9
amazon:Baby_Products,test,54,-9.247234889439174e-06,-3.4655843462262836e-05,5.994524274553571e-06,28.57142857142857,28.57142857142857,42.857142857142854,7
amazon:Baby_Products,test,55,-1.5429088047572543e-05,-4.6900340488978797e-05,2.792903355189732e-06,28.57142857142857,28.57142857142857,42.857142857142854,7
amazon:Baby_Products,test,56,-5.104712077549526e-05,-0.00015501805714198522,4.158701215471522e-06,28.57142857142857,28.57142857142857,42.857142857142854,7
amazon:Baby_Products,test,57,2.682209014892578e-06,-4.495893205915179e-06,1.2542520250592912e-05,14.285714285714285,14.285714285714285,71.42857142857143,7
amazon:Baby_Products,test,58,4.981245313371931e-06,-5.177089146205357e-06,1.9848346710205078e-05,28.57142857142857,14.285714285714285,57.14285714285714,7
amazon:Baby_Products,test,59,4.589557647705078e-06,-7.288796561104911e-06,2.282857894897461e-05,14.285714285714285,28.57142857142857,57.14285714285714,7
amazon:Baby_Products,test,60,-6.009851183210101e-05,-0.00017477784837995256,1.362391880580357e-07,14.285714285714285,28.57142857142857,57.14285714285714,7
amazon:Baby_Products,test,61,0.00033961875098092217,-8.174351283482143e-06,0.0010270306042262486,14.285714285714285,14.285714285714285,71.42857142857143,7
amazon:Baby_Products,test,62,-9.145055498395647e-06,-2.620901380266462e-05,2.724783761160714e-07,14.285714285714285,28.57142857142857,57.14285714285714,7
amazon:Baby_Products,test,63,0.0004708681787763323,-1.430511474609375e-05,0.0014269096510750906,14.285714285714285,14.285714285714285,71.42857142857143,7
amazon:Baby_Products,test,64,4.8535210745675224e-06,-1.4577593122209822e-05,2.9001917157854352e-05,28.57142857142857,14.285714285714285,57.14285714285714,7
amazon:Baby_Products,test,65,-2.3186206817626953e-05,-6.288290023803711e-05,2.724783761160714e-07,14.285714285714285,28.57142857142857,57.14285714285714,7
amazon:Baby_Products,test,66,9.215729577200753e-05,0.0,0.00026802505765642436,28.57142857142857,0.0,71.42857142857143,7
amazon:Baby_Products,test,67,1.1126200358072917e-06,0.0,3.337860107421875e-06,16.666666666666664,0.0,83.33333333333334,6
amazon:Baby_Products,test,68,0.0,0.0,0.0,0.0,0.0,100.0,5
amazon:Baby_Products,test,69,0.0,0.0,0.0,0.0,0.0,100.0,5
amazon:Baby_Products,test,70,0.0,0.0,0.0,0.0,0.0,100.0,4
amazon:Baby_Products,test,71,0.0,0.0,0.0,0.0,0.0,100.0,4
amazon:Baby_Products,test,72,0.0,0.0,0.0,0.0,0.0,100.0,4
amazon:Baby_Products,test,73,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,74,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,75,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,76,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,77,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,78,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,79,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,80,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,81,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,82,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,83,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,84,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,85,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,86,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,87,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,88,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,89,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,90,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,91,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,92,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,93,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,94,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,95,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,96,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,97,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,98,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,99,0.0,0.0,0.0,0.0,0.0,100.0,3
amazon:Baby_Products,test,100,0.0,0.0,0.0,0.0,0.0,100.0,3
