dataset,split,lag,mean_margin_influence,ci_low,ci_high,help_percent,hurt_percent,neutral_percent,n_users
amazon-all-beauty,test,78,7.62939453125e-06,-7.62939453125e-06,2.288818359375e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,79,1.52587890625e-05,3.814697265625e-06,2.6702880859375e-05,100.0,0.0,0.0,2
amazon-all-beauty,test,80,-1.52587890625e-05,-2.288818359375e-05,-7.62939453125e-06,0.0,100.0,0.0,2
amazon-all-beauty,test,81,-1.1444091796875e-05,-3.814697265625e-05,1.52587890625e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,82,-3.814697265625e-06,-7.62939453125e-06,0.0,0.0,50.0,50.0,2
amazon-all-beauty,test,83,1.71661376953125e-05,1.1444091796875e-05,2.288818359375e-05,100.0,0.0,0.0,2
amazon-all-beauty,test,84,-9.5367431640625e-06,-3.4332275390625e-05,1.52587890625e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,85,-3.814697265625e-06,-1.52587890625e-05,7.62939453125e-06,50.0,50.0,0.0,2
amazon-all-beauty,test,86,7.62939453125e-06,-7.62939453125e-06,2.288818359375e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,87,-3.814697265625e-06,-3.4332275390625e-05,2.6702880859375e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,88,-1.9073486328125e-05,-2.288818359375e-05,-1.52587890625e-05,0.0,100.0,0.0,2
amazon-all-beauty,test,89,-7.62939453125e-06,-2.288818359375e-05,7.62939453125e-06,50.0,50.0,0.0,2
amazon-all-beauty,test,90,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-all-beauty,test,91,5.7220458984375e-06,-7.62939453125e-06,1.9073486328125e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,92,7.62939453125e-06,0.0,1.52587890625e-05,50.0,0.0,50.0,2
amazon-all-beauty,test,93,3.814697265625e-06,-7.62939453125e-06,1.52587890625e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,94,3.814697265625e-06,-7.62939453125e-06,1.52587890625e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,95,3.814697265625e-06,-7.62939453125e-06,1.52587890625e-05,50.0,50.0,0.0,2
amazon-all-beauty,test,96,-7.62939453125e-06,nan,nan,0.0,100.0,0.0,1
amazon-all-beauty,test,97,-1.9073486328125e-05,nan,nan,0.0,100.0,0.0,1
amazon-all-beauty,test,98,-3.4332275390625e-05,nan,nan,0.0,100.0,0.0,1
amazon-all-beauty,test,99,0.0,nan,nan,0.0,0.0,100.0,1
amazon-all-beauty,test,100,-2.288818359375e-05,nan,nan,0.0,100.0,0.0,1
