dataset,split,user,history_length,old_count,old_fraction,old_item_auc,old_preference_proxy_auc,preference_minus_item_auc,recent_margin,full_margin,full_minus_recent_margin,low_alignment_old_fraction,low_alignment_old_cluster_excess
amazon-toys-and-games,valid,326824,11,1,0.09090909090909091,0.0,0.4,0.4,-0.02400350570678711,-0.3153092861175537,-0.2913057804107666,0.09090909090909091,-0.05
amazon-toys-and-games,valid,331312,39,29,0.7435897435897436,0.95,0.875,-0.07499999999999996,4.437077045440674,3.3966779708862305,-1.0403990745544434,0.07692307692307693,-0.08333333333333333
amazon-toys-and-games,valid,333091,20,10,0.5,1.0,1.0,0.0,0.4102177619934082,2.545740842819214,2.1355230808258057,0.05,0.0
amazon-toys-and-games,valid,333901,30,20,0.6666666666666666,0.85,0.975,0.125,1.553499698638916,1.8364059925079346,0.28290629386901855,0.3,0.12777777777777777
amazon-toys-and-games,valid,337638,30,20,0.6666666666666666,1.0,1.0,0.0,2.7572758197784424,5.549717903137207,2.7924420833587646,0.03333333333333333,0.0
amazon-toys-and-games,valid,337751,11,1,0.09090909090909091,0.95,0.475,-0.475,2.2838802337646484,2.3214216232299805,0.03754138946533203,0.0,nan
amazon-toys-and-games,valid,340693,23,13,0.5652173913043478,0.95,0.975,0.025000000000000022,3.4332268238067627,3.168458938598633,-0.2647678852081299,0.17391304347826086,-0.1125
amazon-toys-and-games,valid,340813,12,2,0.16666666666666666,0.5,0.475,-0.025000000000000022,0.9017024040222168,0.8530659675598145,-0.048636436462402344,0.16666666666666666,-0.025
amazon-toys-and-games,valid,340859,20,10,0.5,0.05,0.375,0.325,0.8109438419342041,0.2033061981201172,-0.6076376438140869,0.35,-0.028571428571428574
amazon-toys-and-games,valid,341121,11,1,0.09090909090909091,0.8,0.5,-0.30000000000000004,0.06952357292175293,0.15895938873291016,0.08943581581115723,0.09090909090909091,-0.2
amazon-toys-and-games,valid,341877,13,3,0.23076923076923078,0.05,0.475,0.425,0.3595590591430664,0.04622006416320801,-0.3133389949798584,0.23076923076923078,-0.13333333333333333
amazon-toys-and-games,valid,344314,11,1,0.09090909090909091,0.85,0.975,0.125,1.0045695304870605,1.1322975158691406,0.12772798538208008,0.0,nan
amazon-toys-and-games,valid,344389,12,2,0.16666666666666666,0.9,0.875,-0.025000000000000022,3.107515335083008,3.1415789127349854,0.03406357765197754,0.0,nan
amazon-toys-and-games,valid,349951,11,1,0.09090909090909091,0.65,0.5,-0.15000000000000002,-0.46700143814086914,-0.442828893661499,0.024172544479370117,0.09090909090909091,0.0
amazon-toys-and-games,valid,351294,19,9,0.47368421052631576,0.0,0.975,0.975,-0.7259728908538818,-1.0296058654785156,-0.3036329746246338,0.21052631578947367,0.11249999999999999
amazon-toys-and-games,valid,354364,13,3,0.23076923076923078,0.5,0.375,-0.125,1.783541202545166,1.2617979049682617,-0.5217432975769043,0.15384615384615385,-0.175
amazon-toys-and-games,valid,357457,12,2,0.16666666666666666,0.25,0.475,0.22499999999999998,0.0038542747497558594,-0.06624960899353027,-0.07010388374328613,0.08333333333333333,0.0
amazon-toys-and-games,valid,357822,11,1,0.09090909090909091,0.5,0.475,-0.025000000000000022,0.06572365760803223,0.08059453964233398,0.014870882034301758,0.0,nan
amazon-toys-and-games,valid,358396,13,3,0.23076923076923078,0.25,0.45,0.2,4.806330680847168,3.6192996501922607,-1.1870310306549072,0.0,nan
amazon-toys-and-games,valid,361346,33,23,0.696969696969697,0.55,0.475,-0.07500000000000007,0.0017368793487548828,0.37552499771118164,0.37378811836242676,0.36363636363636365,-0.07500000000000002
amazon-toys-and-games,valid,364633,13,3,0.23076923076923078,0.8,0.5,-0.30000000000000004,0.8938107490539551,1.0735960006713867,0.17978525161743164,0.15384615384615385,0.0
amazon-toys-and-games,valid,366318,32,22,0.6875,0.6,0.85,0.25,1.2014422416687012,1.054314136505127,-0.14712810516357422,0.09375,-0.08333333333333333
amazon-toys-and-games,valid,366756,12,2,0.16666666666666666,0.55,0.9,0.35,-1.2428805828094482,-1.0906842947006226,0.15219628810882568,0.08333333333333333,0.85
amazon-toys-and-games,valid,367977,24,14,0.5833333333333334,0.6,0.35,-0.25,0.9023454189300537,1.0678834915161133,0.16553807258605957,0.20833333333333334,-0.06999999999999999
amazon-toys-and-games,valid,368325,14,4,0.2857142857142857,0.95,0.35,-0.6,2.726001501083374,2.6051220893859863,-0.1208794116973877,0.21428571428571427,0.0
amazon-toys-and-games,valid,369236,16,6,0.375,0.45,0.325,-0.125,1.3235292434692383,0.7464392185211182,-0.5770900249481201,0.25,-0.0125
amazon-toys-and-games,valid,374907,11,1,0.09090909090909091,0.2,0.5,0.3,0.21545910835266113,0.11025428771972656,-0.10520482063293457,0.09090909090909091,-0.05
amazon-toys-and-games,valid,375938,16,6,0.375,0.5,0.45,-0.04999999999999999,2.2298758029937744,1.390671968460083,-0.8392038345336914,0.25,-0.0625
amazon-toys-and-games,valid,377645,30,20,0.6666666666666666,0.75,0.55,-0.19999999999999996,3.3924169540405273,2.853729248046875,-0.5386877059936523,0.26666666666666666,-0.03125
amazon-toys-and-games,valid,378522,17,7,0.4117647058823529,0.0,0.925,0.925,-0.68330979347229,-1.038923978805542,-0.35561418533325195,0.23529411764705882,0.4
amazon-toys-and-games,valid,378554,12,2,0.16666666666666666,0.0,0.45,0.45,-2.414320945739746,-2.4902396202087402,-0.07591867446899414,0.16666666666666666,0.0
amazon-toys-and-games,valid,379798,37,27,0.7297297297297297,0.35,0.125,-0.22499999999999998,-1.567427396774292,-2.035475254058838,-0.4680478572845459,0.4864864864864865,-0.03888888888888889
amazon-toys-and-games,valid,383136,11,1,0.09090909090909091,0.2,0.45,0.25,0.6503245830535889,0.497312068939209,-0.15301251411437988,0.09090909090909091,0.0
amazon-toys-and-games,valid,386863,17,7,0.4117647058823529,1.0,0.4,-0.6,-0.4952777624130249,-0.5962656736373901,-0.10098791122436523,0.23529411764705882,-0.025
amazon-toys-and-games,valid,387602,13,3,0.23076923076923078,0.9,0.425,-0.47500000000000003,2.6285839080810547,2.714171886444092,0.08558797836303711,0.0,nan
amazon-toys-and-games,valid,387973,13,3,0.23076923076923078,0.65,0.4,-0.25,1.4269251823425293,1.5102462768554688,0.08332109451293945,0.07692307692307693,-0.05
amazon-toys-and-games,valid,388010,22,12,0.5454545454545454,1.0,0.4,-0.6,1.1711764335632324,1.8870155811309814,0.715839147567749,0.13636363636363635,-0.09999999999999999
amazon-toys-and-games,valid,391146,20,10,0.5,0.5,0.725,0.22499999999999998,-0.23091578483581543,0.12719011306762695,0.3581058979034424,0.2,-0.025
amazon-toys-and-games,valid,393181,17,7,0.4117647058823529,0.65,0.8,0.15000000000000002,0.6403558254241943,1.138397216796875,0.49804139137268066,0.058823529411764705,-0.05
amazon-toys-and-games,valid,393683,11,1,0.09090909090909091,1.0,1.0,0.0,1.5503919124603271,1.7347381114959717,0.18434619903564453,0.0,nan
amazon-toys-and-games,valid,394457,13,3,0.23076923076923078,0.95,0.5,-0.44999999999999996,1.4726994037628174,1.6809113025665283,0.20821189880371094,0.07692307692307693,-0.1
amazon-toys-and-games,valid,398395,11,1,0.09090909090909091,0.35,0.95,0.6,-0.09131383895874023,-0.14238715171813965,-0.051073312759399414,0.09090909090909091,0.95
amazon-toys-and-games,valid,400958,21,11,0.5238095238095238,0.85,0.175,-0.675,1.0462632179260254,0.6450762748718262,-0.4011869430541992,0.38095238095238093,-0.0625
amazon-toys-and-games,valid,403338,13,3,0.23076923076923078,0.45,0.45,0.0,-0.2724487781524658,-0.41531872749328613,-0.1428699493408203,0.0,nan
amazon-toys-and-games,valid,404188,11,1,0.09090909090909091,0.9,0.5,-0.4,1.0140314102172852,1.1230177879333496,0.10898637771606445,0.0,nan
amazon-toys-and-games,valid,408034,14,4,0.2857142857142857,0.85,0.45,-0.39999999999999997,1.815173625946045,2.1027684211730957,0.2875947952270508,0.07142857142857142,-0.3
amazon-toys-and-games,valid,412985,13,3,0.23076923076923078,0.45,0.975,0.5249999999999999,1.3819715976715088,1.3523674011230469,-0.029604196548461914,0.23076923076923078,0.19999999999999998
amazon-toys-and-games,valid,415619,27,17,0.6296296296296297,0.2,0.225,0.024999999999999994,1.7212169170379639,0.4373900890350342,-1.2838268280029297,0.48148148148148145,-0.019230769230769232
amazon-toys-and-games,valid,416706,98,88,0.8979591836734694,1.0,0.25,-0.75,0.024527311325073242,0.5129156112670898,0.4883882999420166,0.16326530612244897,-0.0125
amazon-toys-and-games,valid,417503,13,3,0.23076923076923078,0.4,0.475,0.07499999999999996,0.8233511447906494,0.6084001064300537,-0.2149510383605957,0.15384615384615385,-0.125
amazon-toys-and-games,valid,418140,12,2,0.16666666666666666,0.2,0.425,0.22499999999999998,-0.44138574600219727,-0.6027631759643555,-0.1613774299621582,0.16666666666666666,-0.05
amazon-toys-and-games,valid,423672,13,3,0.23076923076923078,1.0,0.875,-0.125,1.3108582496643066,1.6133298873901367,0.3024716377258301,0.15384615384615385,-0.15000000000000002
amazon-toys-and-games,valid,424559,14,4,0.2857142857142857,0.75,0.375,-0.375,0.11116814613342285,0.0586087703704834,-0.05255937576293945,0.14285714285714285,-0.075
amazon-toys-and-games,valid,425352,17,7,0.4117647058823529,0.95,0.325,-0.625,4.25698184967041,4.196680545806885,-0.06030130386352539,0.17647058823529413,-0.05000000000000001
amazon-toys-and-games,valid,428524,12,2,0.16666666666666666,0.9,0.5,-0.4,2.3255388736724854,2.1783699989318848,-0.14716887474060059,0.16666666666666666,-0.025
amazon-toys-and-games,valid,432704,36,26,0.7222222222222222,0.85,0.95,0.09999999999999998,3.272597551345825,2.1779565811157227,-1.0946409702301025,0.2777777777777778,-0.034999999999999996
amazon-toys-and-games,valid,436561,11,1,0.09090909090909091,0.2,0.45,0.25,-1.0245428085327148,-1.070565938949585,-0.04602313041687012,0.0,nan
amazon-toys-and-games,valid,437911,23,13,0.5652173913043478,0.95,0.875,-0.07499999999999996,3.3532814979553223,3.5508298873901367,0.19754838943481445,0.17391304347826086,-0.0625
amazon-toys-and-games,valid,438118,37,27,0.7297297297297297,0.85,0.25,-0.6,0.40763020515441895,0.17739415168762207,-0.23023605346679688,0.32432432432432434,-0.012500000000000002
amazon-toys-and-games,valid,438931,23,13,0.5652173913043478,1.0,0.375,-0.625,2.1676695346832275,2.7219696044921875,0.55430006980896,0.17391304347826086,-0.037500000000000006
amazon-toys-and-games,valid,440132,88,78,0.8863636363636364,0.4,0.325,-0.07500000000000001,0.11769628524780273,-1.1243021488189697,-1.2419984340667725,0.4090909090909091,-0.019444444444444448
amazon-toys-and-games,valid,442681,19,9,0.47368421052631576,0.9,0.3,-0.6000000000000001,0.4098525047302246,0.47133803367614746,0.06148552894592285,0.3157894736842105,-0.03333333333333333
amazon-toys-and-games,valid,443810,14,4,0.2857142857142857,0.4,0.95,0.5499999999999999,-1.4624022245407104,-1.2631733417510986,0.19922888278961182,0.21428571428571427,0.18333333333333332
amazon-toys-and-games,valid,449061,74,64,0.8648648648648649,0.95,0.9,-0.04999999999999993,3.0347766876220703,3.1983578205108643,0.16358113288879395,0.13513513513513514,-0.10000000000000002
amazon-toys-and-games,valid,449431,32,22,0.6875,0.6,0.225,-0.375,0.23829150199890137,0.40874385833740234,0.17045235633850098,0.1875,-0.03333333333333333
amazon-toys-and-games,valid,450663,13,3,0.23076923076923078,1.0,0.9,-0.09999999999999998,4.190618991851807,3.9058637619018555,-0.28475522994995117,0.0,nan
amazon-toys-and-games,valid,451146,35,25,0.7142857142857143,0.55,0.9,0.35,-0.30833888053894043,-0.22029328346252441,0.08804559707641602,0.4857142857142857,0.12647058823529414
amazon-toys-and-games,valid,452896,16,6,0.375,0.9,0.9,0.0,6.370528221130371,5.215294361114502,-1.1552338600158691,0.25,-0.025
amazon-toys-and-games,valid,453099,34,24,0.7058823529411765,1.0,0.975,-0.025000000000000022,4.2690300941467285,4.152174472808838,-0.11685562133789062,0.11764705882352941,-0.075
amazon-toys-and-games,valid,457701,17,7,0.4117647058823529,0.55,0.375,-0.17500000000000004,0.9339621067047119,0.9545383453369141,0.02057623863220215,0.17647058823529413,-0.13333333333333333
amazon-toys-and-games,valid,459358,11,1,0.09090909090909091,1.0,1.0,0.0,1.8402268886566162,2.093596935272217,0.2533700466156006,0.0,nan
amazon-toys-and-games,valid,459886,14,4,0.2857142857142857,0.25,0.9,0.65,-1.2670071125030518,-1.1488592624664307,0.1181478500366211,0.0,nan
amazon-toys-and-games,valid,461078,14,4,0.2857142857142857,0.9,0.4,-0.5,0.4657766819000244,0.601478099822998,0.13570141792297363,0.14285714285714285,-0.025
amazon-toys-and-games,valid,462654,11,1,0.09090909090909091,0.15,0.5,0.35,2.829047441482544,2.5600132942199707,-0.26903414726257324,0.09090909090909091,-0.1
amazon-toys-and-games,valid,467664,18,8,0.4444444444444444,0.75,0.325,-0.425,1.5094785690307617,1.171952724456787,-0.3375258445739746,0.2222222222222222,-0.025
amazon-toys-and-games,valid,468188,12,2,0.16666666666666666,0.35,0.4,0.050000000000000044,1.2033960819244385,1.0755462646484375,-0.12784981727600098,0.0,nan
amazon-toys-and-games,valid,472987,14,4,0.2857142857142857,0.9,0.4,-0.5,0.3195312023162842,0.6040744781494141,0.2845432758331299,0.14285714285714285,0.0
amazon-toys-and-games,valid,476263,11,1,0.09090909090909091,0.1,0.475,0.375,0.9614198803901672,0.7336452007293701,-0.22777467966079712,0.09090909090909091,-0.05
amazon-toys-and-games,valid,479694,17,7,0.4117647058823529,0.7,0.975,0.275,2.3263332843780518,1.3187401294708252,-1.0075931549072266,0.23529411764705882,0.7125
amazon-toys-and-games,valid,481168,35,25,0.7142857142857143,0.65,0.675,0.025000000000000022,0.8460999727249146,1.039381742477417,0.19328176975250244,0.42857142857142855,-0.07666666666666669
amazon-toys-and-games,valid,481261,11,1,0.09090909090909091,0.9,0.45,-0.45,2.7443065643310547,2.7587480545043945,0.014441490173339844,0.0,nan
amazon-toys-and-games,valid,487842,11,1,0.09090909090909091,0.35,0.45,0.10000000000000003,0.588752031326294,0.5147182941436768,-0.07403373718261719,0.09090909090909091,-0.15
amazon-toys-and-games,valid,493621,12,2,0.16666666666666666,0.55,0.4,-0.15000000000000002,0.4628465175628662,0.4875504970550537,0.0247039794921875,0.0,nan
amazon-toys-and-games,valid,503031,12,2,0.16666666666666666,0.6,0.425,-0.175,0.8851644992828369,0.8157029151916504,-0.06946158409118652,0.08333333333333333,0.0
amazon-toys-and-games,valid,503979,22,12,0.5454545454545454,0.85,0.9,0.050000000000000044,1.50519597530365,1.8096346855163574,0.3044387102127075,0.13636363636363635,0.5499999999999999
amazon-toys-and-games,valid,508283,13,3,0.23076923076923078,0.95,0.425,-0.5249999999999999,2.3990321159362793,2.5160794258117676,0.11704730987548828,0.07692307692307693,0.0
amazon-toys-and-games,valid,511437,19,9,0.47368421052631576,0.85,0.775,-0.07499999999999996,3.4029531478881836,2.865875244140625,-0.5370779037475586,0.10526315789473684,-0.07500000000000001
amazon-toys-and-games,valid,512406,30,20,0.6666666666666666,1.0,0.975,-0.025000000000000022,3.915942668914795,4.229277610778809,0.31333494186401367,0.2,0.025000000000000005
amazon-toys-and-games,valid,513601,16,6,0.375,0.95,0.875,-0.07499999999999996,1.8024756908416748,2.295933246612549,0.493457555770874,0.125,-0.125
amazon-toys-and-games,valid,514366,23,13,0.5652173913043478,0.7,0.975,0.275,0.1617434024810791,0.23828625679016113,0.07654285430908203,0.2608695652173913,0.2416666666666666
amazon-toys-and-games,valid,516603,11,1,0.09090909090909091,0.95,1.0,0.050000000000000044,2.695420742034912,2.8302481174468994,0.1348273754119873,0.0,nan
amazon-toys-and-games,valid,521628,100,90,0.9,0.75,0.15,-0.6,0.002947092056274414,0.8378949165344238,0.8349478244781494,0.25,-0.012000000000000002
amazon-toys-and-games,valid,522046,16,6,0.375,1.0,0.95,-0.050000000000000044,3.80495285987854,3.846889019012451,0.04193615913391113,0.0625,0.0
amazon-toys-and-games,valid,522457,13,3,0.23076923076923078,0.7,0.375,-0.32499999999999996,0.48813796043395996,0.3151845932006836,-0.17295336723327637,0.15384615384615385,-0.025
amazon-toys-and-games,valid,523425,34,24,0.7058823529411765,0.8,0.325,-0.47500000000000003,0.7369191646575928,0.7688186168670654,0.031899452209472656,0.14705882352941177,-0.02
amazon-toys-and-games,valid,527553,15,5,0.3333333333333333,0.45,0.9,0.45,-0.43399977684020996,-0.4485948085784912,-0.01459503173828125,0.2,0.19999999999999998
amazon-toys-and-games,valid,528262,11,1,0.09090909090909091,0.35,0.45,0.10000000000000003,-1.2920658588409424,-1.2156733274459839,0.0763925313949585,0.0,nan
amazon-toys-and-games,valid,528430,16,6,0.375,1.0,0.325,-0.675,2.4251484870910645,2.4992494583129883,0.07410097122192383,0.25,-0.075
amazon-toys-and-games,valid,533186,20,10,0.5,0.7,0.4,-0.29999999999999993,0.8845245838165283,0.9507958889007568,0.06627130508422852,0.2,0.0
amazon-toys-and-games,valid,534098,13,3,0.23076923076923078,0.6,0.475,-0.125,0.2930253744125366,0.3346846103668213,0.04165923595428467,0.07692307692307693,-0.05
amazon-toys-and-games,valid,536309,16,6,0.375,1.0,0.5,-0.5,3.379298210144043,3.468336820602417,0.08903861045837402,0.0,nan
amazon-toys-and-games,valid,536773,11,1,0.09090909090909091,0.65,0.5,-0.15000000000000002,0.7031798362731934,0.6904118061065674,-0.012768030166625977,0.0,nan
amazon-toys-and-games,valid,538484,11,1,0.09090909090909091,0.8,0.425,-0.37500000000000006,1.0177536010742188,1.0743250846862793,0.05657148361206055,0.0,nan
amazon-toys-and-games,valid,539580,20,10,0.5,0.15,0.35,0.19999999999999998,-1.0759201049804688,-1.1597219705581665,-0.08380186557769775,0.4,-0.10625000000000001
amazon-toys-and-games,valid,548927,18,8,0.4444444444444444,0.1,0.4,0.30000000000000004,-0.5712774395942688,-0.9312310814857483,-0.3599536418914795,0.3888888888888889,-0.04285714285714286
amazon-toys-and-games,valid,553325,11,1,0.09090909090909091,0.4,0.5,0.09999999999999998,0.8614770174026489,0.7601568698883057,-0.10132014751434326,0.0,nan
amazon-toys-and-games,valid,554988,44,34,0.7727272727272727,0.7,0.2,-0.49999999999999994,0.8496541976928711,1.113330364227295,0.26367616653442383,0.36363636363636365,-0.059375
amazon-toys-and-games,valid,556688,21,11,0.5238095238095238,0.9,0.3,-0.6000000000000001,1.503389596939087,1.7035176753997803,0.20012807846069336,0.2857142857142857,-0.07500000000000001
amazon-toys-and-games,valid,557826,12,2,0.16666666666666666,0.55,0.425,-0.12500000000000006,3.7041244506835938,3.2258126735687256,-0.47831177711486816,0.08333333333333333,0.0
amazon-toys-and-games,valid,558857,20,10,0.5,0.25,0.75,0.5,-0.04165935516357422,-0.4477682113647461,-0.4061088562011719,0.35,0.07857142857142854
amazon-toys-and-games,valid,558914,12,2,0.16666666666666666,0.9,0.325,-0.575,1.481978178024292,1.7183489799499512,0.23637080192565918,0.0,nan
amazon-toys-and-games,valid,559011,13,3,0.23076923076923078,1.0,0.85,-0.15000000000000002,3.0540411472320557,3.059736490249634,0.005695343017578125,0.15384615384615385,-0.07500000000000001
amazon-toys-and-games,valid,560963,28,18,0.6428571428571429,0.3,0.875,0.575,0.6356027126312256,0.19909024238586426,-0.43651247024536133,0.5714285714285714,0.071875
amazon-toys-and-games,valid,564869,12,2,0.16666666666666666,1.0,0.425,-0.575,9.888595581054688,9.196305274963379,-0.6922903060913086,0.08333333333333333,-0.05
amazon-toys-and-games,test,722,26,16,0.6153846153846154,0.8,0.25,-0.55,3.1872198581695557,2.687744617462158,-0.49947524070739746,0.15384615384615385,-0.025
amazon-toys-and-games,test,3230,16,6,0.375,0.9,0.55,-0.35,1.297096610069275,1.7360689640045166,0.4389723539352417,0.0625,-0.25
amazon-toys-and-games,test,4004,19,9,0.47368421052631576,0.45,0.4,-0.04999999999999999,0.438509464263916,0.295013427734375,-0.14349603652954102,0.0,nan
amazon-toys-and-games,test,5398,12,2,0.16666666666666666,0.65,0.45,-0.2,1.9276467561721802,1.8169019222259521,-0.11074483394622803,0.08333333333333333,-0.05
amazon-toys-and-games,test,8213,78,68,0.8717948717948718,0.8,0.9,0.09999999999999998,2.4257099628448486,2.2488200664520264,-0.17688989639282227,0.28205128205128205,-0.09318181818181817
amazon-toys-and-games,test,16800,25,15,0.6,0.6,0.3,-0.3,1.418916940689087,1.3962256908416748,-0.02269124984741211,0.12,-0.05000000000000001
amazon-toys-and-games,test,19292,21,11,0.5238095238095238,0.85,0.825,-0.025000000000000022,1.1746432781219482,1.375192403793335,0.20054912567138672,0.14285714285714285,-0.03333333333333333
amazon-toys-and-games,test,19395,26,16,0.6153846153846154,0.0,1.0,1.0,-2.8676304817199707,-3.108275890350342,-0.2406454086303711,0.34615384615384615,0.03888888888888889
amazon-toys-and-games,test,19841,19,9,0.47368421052631576,0.15,0.4,0.25,0.04637885093688965,-0.8240442276000977,-0.8704230785369873,0.21052631578947367,-0.1375
amazon-toys-and-games,test,22007,19,9,0.47368421052631576,0.3,0.9,0.6000000000000001,0.7962996959686279,0.33533430099487305,-0.4609653949737549,0.21052631578947367,-0.11250000000000002
amazon-toys-and-games,test,25220,22,12,0.5454545454545454,0.7,0.4,-0.29999999999999993,0.6022024154663086,0.8449218273162842,0.24271941184997559,0.36363636363636365,-0.025
amazon-toys-and-games,test,27540,11,1,0.09090909090909091,0.2,0.45,0.25,-0.08785271644592285,-0.2153468132019043,-0.12749409675598145,0.09090909090909091,-0.1
amazon-toys-and-games,test,29179,31,21,0.6774193548387096,0.9,0.7,-0.20000000000000007,0.36511659622192383,0.25177955627441406,-0.11333703994750977,0.3548387096774194,-0.01363636363636364
amazon-toys-and-games,test,30154,12,2,0.16666666666666666,0.2,0.45,0.25,-1.976837396621704,-1.9628162384033203,0.014021158218383789,0.08333333333333333,-0.05
amazon-toys-and-games,test,36979,16,6,0.375,0.75,0.975,0.22499999999999998,2.4609761238098145,2.0808768272399902,-0.3800992965698242,0.0625,0.0
amazon-toys-and-games,test,37821,12,2,0.16666666666666666,0.15,0.35,0.19999999999999998,-0.3359893560409546,-0.466150164604187,-0.13016080856323242,0.16666666666666666,0.0
amazon-toys-and-games,test,38679,30,20,0.6666666666666666,0.7,0.625,-0.07499999999999996,1.3971422910690308,1.7496223449707031,0.35248005390167236,0.3333333333333333,-0.02
amazon-toys-and-games,test,39220,11,1,0.09090909090909091,1.0,1.0,0.0,10.41338062286377,10.215377807617188,-0.19800281524658203,0.0,nan
amazon-toys-and-games,test,39498,13,3,0.23076923076923078,1.0,0.975,-0.025000000000000022,5.076898574829102,5.096796989440918,0.019898414611816406,0.0,nan
amazon-toys-and-games,test,42430,18,8,0.4444444444444444,0.9,0.85,-0.050000000000000044,1.7298190593719482,1.610656499862671,-0.11916255950927734,0.2222222222222222,0.0
amazon-toys-and-games,test,43230,26,16,0.6153846153846154,1.0,0.975,-0.025000000000000022,4.645824432373047,6.532077789306641,1.8862533569335938,0.038461538461538464,0.0
amazon-toys-and-games,test,43534,18,8,0.4444444444444444,0.35,0.95,0.6,-0.5425634384155273,-0.41143155097961426,0.13113188743591309,0.16666666666666666,0.21666666666666667
amazon-toys-and-games,test,43855,30,20,0.6666666666666666,1.0,0.9,-0.09999999999999998,4.2501373291015625,3.956617593765259,-0.2935197353363037,0.23333333333333334,-0.09999999999999999
amazon-toys-and-games,test,44453,16,6,0.375,0.55,0.35,-0.20000000000000007,-0.37496471405029297,-0.523261308670044,-0.14829659461975098,0.1875,-0.11666666666666665
amazon-toys-and-games,test,45910,12,2,0.16666666666666666,0.75,0.45,-0.3,-1.3154813051223755,-0.9536552429199219,0.3618260622024536,0.0,nan
amazon-toys-and-games,test,50076,15,5,0.3333333333333333,0.9,0.95,0.04999999999999993,0.8216855525970459,0.9541279077529907,0.13244235515594482,0.06666666666666667,-0.05
amazon-toys-and-games,test,52171,11,1,0.09090909090909091,0.5,0.45,-0.04999999999999999,0.08378815650939941,0.08515405654907227,0.0013659000396728516,0.0,nan
amazon-toys-and-games,test,54300,11,1,0.09090909090909091,0.6,0.5,-0.09999999999999998,1.6944351196289062,1.5938305854797363,-0.10060453414916992,0.09090909090909091,-0.1
amazon-toys-and-games,test,54472,27,17,0.6296296296296297,0.95,0.725,-0.22499999999999998,5.02763557434082,3.8226120471954346,-1.2050235271453857,0.2962962962962963,-0.025
amazon-toys-and-games,test,54523,14,4,0.2857142857142857,0.4,0.45,0.04999999999999999,4.637840747833252,3.1470842361450195,-1.4907565116882324,0.21428571428571427,0.0
amazon-toys-and-games,test,58194,14,4,0.2857142857142857,0.5,0.425,-0.07500000000000001,2.2576584815979004,1.5251370668411255,-0.7325214147567749,0.2857142857142857,-0.05
amazon-toys-and-games,test,58847,19,9,0.47368421052631576,0.95,0.425,-0.5249999999999999,1.0440447330474854,1.419135570526123,0.3750908374786377,0.05263157894736842,-0.15
amazon-toys-and-games,test,60829,17,7,0.4117647058823529,0.8,0.5,-0.30000000000000004,4.439923286437988,3.186459541320801,-1.2534637451171875,0.23529411764705882,-0.037500000000000006
amazon-toys-and-games,test,61589,11,1,0.09090909090909091,0.15,0.475,0.32499999999999996,2.010984420776367,1.661972165107727,-0.34901225566864014,0.0,nan
amazon-toys-and-games,test,62573,15,5,0.3333333333333333,0.8,0.4,-0.4,1.0336596965789795,1.158909559249878,0.12524986267089844,0.0,nan
amazon-toys-and-games,test,62706,14,4,0.2857142857142857,0.45,0.5,0.04999999999999999,4.837207317352295,3.5909101963043213,-1.2462971210479736,0.07142857142857142,0.0
amazon-toys-and-games,test,68005,67,57,0.8507462686567164,0.75,0.55,-0.19999999999999996,1.9817028045654297,1.654128074645996,-0.3275747299194336,0.2835820895522388,0.013157894736842105
amazon-toys-and-games,test,68250,18,8,0.4444444444444444,0.95,1.0,0.050000000000000044,2.860724687576294,2.988328218460083,0.12760353088378906,0.1111111111111111,-0.025
amazon-toys-and-games,test,73048,17,7,0.4117647058823529,0.85,0.9,0.050000000000000044,4.044486045837402,3.7140955924987793,-0.33039045333862305,0.11764705882352941,-0.1
amazon-toys-and-games,test,73734,15,5,0.3333333333333333,0.9,0.3,-0.6000000000000001,0.7497906684875488,0.653538703918457,-0.0962519645690918,0.13333333333333333,0.0
amazon-toys-and-games,test,73929,14,4,0.2857142857142857,0.6,0.35,-0.25,1.9701476097106934,1.7498152256011963,-0.22033238410949707,0.14285714285714285,0.0
amazon-toys-and-games,test,78710,11,1,0.09090909090909091,0.55,0.45,-0.10000000000000003,0.6704385280609131,0.643549919128418,-0.026888608932495117,0.0,nan
amazon-toys-and-games,test,78998,40,30,0.75,0.8,0.725,-0.07500000000000007,1.0868637561798096,0.8209280967712402,-0.26593565940856934,0.225,-0.03888888888888889
amazon-toys-and-games,test,80689,35,25,0.7142857142857143,0.6,0.95,0.35,4.354606628417969,2.2000014781951904,-2.1546051502227783,0.34285714285714286,0.28750000000000003
amazon-toys-and-games,test,82613,20,10,0.5,1.0,0.725,-0.275,1.3929438591003418,1.336590051651001,-0.05635380744934082,0.15,0.0
amazon-toys-and-games,test,86587,21,11,0.5238095238095238,1.0,0.775,-0.22499999999999998,4.393866539001465,4.290948867797852,-0.10291767120361328,0.0,nan
amazon-toys-and-games,test,87057,28,18,0.6428571428571429,0.7,0.25,-0.44999999999999996,0.9227180480957031,0.7630488872528076,-0.1596691608428955,0.32142857142857145,-0.1111111111111111
amazon-toys-and-games,test,87602,28,18,0.6428571428571429,0.95,0.975,0.025000000000000022,2.6809794902801514,2.3538196086883545,-0.3271598815917969,0.2857142857142857,-0.05625000000000001
amazon-toys-and-games,test,88544,14,4,0.2857142857142857,0.95,0.45,-0.49999999999999994,2.1088123321533203,2.08393931388855,-0.024873018264770508,0.07142857142857142,-0.05
