dataset,split,cohort,lag_bin,lag_start,lag_end,metric,mean,ci_low,ci_high,n_users,n_positions,units,status
amazon:Baby_Products,valid,all_available,9-16,9,16,raw_cosine,0.17690930864830043,0.17007198493664316,0.1835991950027914,303,1303,cosine,estimated
amazon:Baby_Products,valid,all_available,9-16,9,16,random_cosine,0.1685092914849666,0.16426143593489442,0.172760055209536,303,1303,cosine,estimated
amazon:Baby_Products,valid,all_available,9-16,9,16,excess_cosine,0.008400017163333804,0.002960104851481601,0.013981726474180651,303,1303,cosine,estimated
amazon:Baby_Products,valid,all_available,9-16,9,16,raw_cosine_z,0.3208874169120796,0.22595291547835702,0.41377478812562196,303,1303,within_subset_z,estimated
amazon:Baby_Products,valid,all_available,9-16,9,16,random_cosine_z,0.20425531419677365,0.1452749198472963,0.2632760878097779,303,1303,within_subset_z,estimated
amazon:Baby_Products,valid,all_available,9-16,9,16,excess_cosine_z,0.11663210271530597,0.04110030329379198,0.1941327174177761,303,1303,within_subset_z,estimated
amazon:Baby_Products,valid,all_available,9-16,9,16,raw_cluster_match,0.07246974697469748,0.053465346534653464,0.09246630913091308,303,1303,probability_difference,estimated
amazon:Baby_Products,valid,all_available,9-16,9,16,random_cluster_match,0.06305359107339306,0.05759632347163288,0.06887251984126984,303,1303,probability_difference,estimated
amazon:Baby_Products,valid,all_available,9-16,9,16,excess_cluster_match,0.009416155901304414,-0.00989188963539211,0.029809558187961622,303,1303,probability_difference,estimated
amazon:Baby_Products,valid,all_available,17-32,17,32,raw_cosine,0.17230565225559188,0.1595340975577992,0.18603677493498882,60,560,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,17-32,17,32,random_cosine,0.16790173682970805,0.1580663596381604,0.1776154340565858,60,560,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,17-32,17,32,excess_cosine,0.00440391542588382,-0.0051314505072946924,0.013902952802357383,60,560,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,17-32,17,32,raw_cosine_z,0.25696681832043833,0.07963702834701888,0.4476199657604718,60,560,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,17-32,17,32,random_cosine_z,0.19581957227155655,0.05925786048654264,0.3306917886827136,60,560,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,17-32,17,32,excess_cosine_z,0.06114724604888182,-0.07124888568772562,0.19303896501171475,60,560,within_subset_z,exploratory_n_lt_100
