dataset,split,user,history_length,positive_signal_total,items_for_50pct,items_for_80pct,items_for_90pct
amazon:Baby_Products,valid,82405,34,25.944230419094282,16,28,31
amazon:Baby_Products,valid,82425,3,0.20515633275953393,3,3,3
amazon:Baby_Products,valid,82572,10,2.77805568889036,1,8,10
amazon:Baby_Products,valid,82673,10,3.0518118130958682,5,8,8
amazon:Baby_Products,valid,82852,5,1.4197805630958684,5,5,5
amazon:Baby_Products,valid,82964,4,1.2167503227621823,1,1,1
amazon:Baby_Products,valid,83077,3,1.9799426062632417,2,3,3
amazon:Baby_Products,valid,83095,5,2.006256620762712,4,5,5
amazon:Baby_Products,valid,83201,12,12.423325774629234,1,1,7
amazon:Baby_Products,valid,83223,6,1.0816410387976694,3,3,3
amazon:Baby_Products,valid,83240,3,0.9042828058792372,2,3,3
amazon:Baby_Products,valid,83247,2,11.308542852886651,1,1,1
amazon:Baby_Products,valid,83321,4,0.3228569418697034,1,2,2
amazon:Baby_Products,valid,83348,2,5.246952069815943,1,1,1
amazon:Baby_Products,valid,83461,4,12.641415456998146,1,1,1
amazon:Baby_Products,valid,83554,2,0.7401379601430084,1,2,2
amazon:Baby_Products,valid,83569,3,1.2397601628707626,3,3,3
amazon:Baby_Products,valid,83588,3,0.8265227754237289,1,1,1
amazon:Baby_Products,valid,83593,7,3.2186779992055086,6,6,6
amazon:Baby_Products,valid,83613,31,8.988101454912606,17,26,28
amazon:Baby_Products,valid,83746,4,4.052438923463983,2,4,4
amazon:Baby_Products,valid,83853,13,16.75837960970604,1,7,9
amazon:Baby_Products,valid,83922,4,3.6252079333289196,3,3,4
amazon:Baby_Products,valid,84019,3,0.23411844544491522,3,3,3
amazon:Baby_Products,valid,84088,3,2.1003951767743643,2,2,3
amazon:Baby_Products,valid,84191,4,1.6734354310116526,3,3,3
amazon:Baby_Products,valid,84235,4,3.1632001456567798,1,2,4
amazon:Baby_Products,valid,85025,4,0.8395677469544491,3,3,3
amazon:Baby_Products,valid,85093,3,7.466576113943327,1,2,2
amazon:Baby_Products,valid,85177,5,1.3731524968551378,3,3,3
amazon:Baby_Products,valid,85329,4,4.3997140658103815,1,4,4
amazon:Baby_Products,valid,85544,4,2.6153605832891946,4,4,4
amazon:Baby_Products,valid,85563,5,3.2764996027542375,3,4,4
amazon:Baby_Products,valid,85697,21,4.92063340009269,10,11,16
amazon:Baby_Products,valid,85783,5,0.4387240135063559,1,1,1
amazon:Baby_Products,valid,86135,5,0.2909603830111228,5,5,5
amazon:Baby_Products,valid,86218,6,7.8146205061573095,3,6,6
amazon:Baby_Products,valid,86267,8,1.7760450460143007,5,7,7
amazon:Baby_Products,valid,86637,14,5.970521467823094,12,13,14
amazon:Baby_Products,valid,86646,4,0.2933444782838983,1,1,1
amazon:Baby_Products,valid,86678,4,4.42334067134534,1,3,4
amazon:Baby_Products,valid,86701,4,1.323961574748411,2,3,3
amazon:Baby_Products,valid,86779,2,0.8267803644729873,2,2,2
amazon:Baby_Products,valid,87044,5,2.1274745100635597,1,5,5
amazon:Baby_Products,valid,87093,6,0.20729028734110172,4,4,4
amazon:Baby_Products,valid,87096,7,3.7247734457759534,7,7,7
amazon:Baby_Products,valid,87445,6,3.929997434454449,3,4,6
amazon:Baby_Products,valid,87520,3,1.5784485897775422,2,2,3
amazon:Baby_Products,valid,87790,8,6.0711595438294506,3,6,8
amazon:Baby_Products,valid,87799,5,2.3920232223252116,5,5,5
amazon:Baby_Products,valid,87834,10,6.102936515161547,4,7,10
amazon:Baby_Products,valid,87876,4,5.341296800516419,4,4,4
amazon:Baby_Products,valid,88121,6,1.2290818036612818,4,4,4
amazon:Baby_Products,valid,88143,6,1.28614108845339,6,6,6
amazon:Baby_Products,valid,88262,12,4.9071398718882415,9,10,10
amazon:Baby_Products,valid,88348,5,1.182101388704979,2,5,5
amazon:Baby_Products,valid,88449,3,4.068879932468221,1,2,3
amazon:Baby_Products,valid,88490,6,1.768499238612288,2,5,5
amazon:Baby_Products,valid,88492,3,0.062497517213983056,2,2,2
amazon:Baby_Products,valid,88613,4,0.13840456170550847,4,4,4
amazon:Baby_Products,valid,88623,4,5.730406887248412,2,2,3
amazon:Baby_Products,valid,88773,7,12.20645876092426,1,1,1
amazon:Baby_Products,valid,88831,4,0.1443785586599576,1,2,2
amazon:Baby_Products,valid,88886,3,0.8369883391816737,3,3,3
amazon:Baby_Products,valid,88978,5,3.7992164741128183,4,5,5
amazon:Baby_Products,valid,89005,5,1.4878316588320972,2,2,2
amazon:Baby_Products,valid,89176,8,7.949491546113612,8,8,8
amazon:Baby_Products,valid,89212,3,6.092568400754767,2,2,2
amazon:Baby_Products,valid,89311,6,1.2680904065148304,1,2,2
amazon:Baby_Products,valid,89329,6,1.7573800814353813,3,6,6
amazon:Baby_Products,valid,89426,4,2.4947233555680617,3,4,4
amazon:Baby_Products,valid,89542,9,4.333647957494704,5,5,5
amazon:Baby_Products,valid,89702,3,4.949090886520127,1,1,1
amazon:Baby_Products,valid,89838,8,2.9132152492717163,3,3,5
amazon:Baby_Products,valid,89839,3,0.5998771020921609,3,3,3
amazon:Baby_Products,valid,89865,9,4.361708198159428,5,7,7
amazon:Baby_Products,valid,89965,13,13.158029950675317,8,9,11
amazon:Baby_Products,valid,90001,5,0.9974855584613348,2,5,5
amazon:Baby_Products,valid,90310,3,2.6749809653072036,3,3,3
amazon:Baby_Products,valid,90315,11,2.3388543597722458,3,11,11
amazon:Baby_Products,valid,90364,3,0.7149443028336864,3,3,3
amazon:Baby_Products,valid,90467,5,0.31160909361758476,4,4,5
amazon:Baby_Products,valid,90524,3,10.769471663135594,3,3,3
amazon:Baby_Products,valid,90577,3,0.7815541412870762,3,3,3
amazon:Baby_Products,valid,90579,53,8.953692109706036,28,38,39
amazon:Baby_Products,valid,90857,3,1.1312783451403603,3,3,3
amazon:Baby_Products,valid,91006,3,2.8967587228548735,2,3,3
amazon:Baby_Products,valid,91091,10,5.464144431938559,4,9,9
amazon:Baby_Products,valid,91111,6,0.6850249726893538,3,3,4
amazon:Baby_Products,valid,91278,3,0.2766179488877118,1,1,1
amazon:Baby_Products,valid,91318,12,3.2356654280323096,12,12,12
amazon:Baby_Products,valid,91347,3,0.7304412324549788,3,3,3
amazon:Baby_Products,valid,91356,7,3.3840735483977755,4,7,7
amazon:Baby_Products,valid,91376,6,1.0686924821239407,5,5,5
amazon:Baby_Products,valid,91477,9,10.11594362420551,2,3,4
amazon:Baby_Products,valid,91505,4,0.4884023892677438,4,4,4
amazon:Baby_Products,valid,91676,4,0.16165709414724577,4,4,4
amazon:Baby_Products,valid,91771,3,1.2164400779594808,2,2,2
amazon:Baby_Products,valid,91813,6,2.354534808659958,3,5,5
amazon:Baby_Products,valid,91861,9,2.2003999354475634,4,5,5
amazon:Baby_Products,valid,92053,3,1.7350461798199153,2,2,2
amazon:Baby_Products,valid,92182,9,3.397624387579449,7,7,9
amazon:Baby_Products,valid,92336,4,5.349488339181674,2,2,4
amazon:Baby_Products,valid,92517,8,1.5241835771980932,3,7,7
amazon:Baby_Products,valid,92660,3,12.046140302237818,1,1,1
amazon:Baby_Products,valid,92714,4,0.7924053644729874,2,2,2
amazon:Baby_Products,valid,92778,7,0.7993313029661018,2,7,7
amazon:Baby_Products,valid,92865,4,1.8715892727092163,2,2,2
amazon:Baby_Products,valid,92873,13,4.190385411149364,2,5,8
amazon:Baby_Products,valid,92947,3,3.89182956501589,2,2,3
amazon:Baby_Products,valid,92985,4,1.791872599973517,2,2,4
amazon:Baby_Products,valid,93241,14,7.102113057799258,3,6,10
amazon:Baby_Products,valid,93483,8,1.6519293316340042,6,7,7
amazon:Baby_Products,valid,93624,5,0.4282276218220339,5,5,5
amazon:Baby_Products,valid,93630,3,0.13286256951800857,2,3,3
amazon:Baby_Products,valid,93863,6,0.8928245415121822,1,1,1
amazon:Baby_Products,valid,93864,3,0.719472697629767,1,1,2
amazon:Baby_Products,valid,93926,4,9.871499892412606,3,4,4
amazon:Baby_Products,valid,94006,6,1.477910859706038,5,6,6
amazon:Baby_Products,valid,94027,3,0.9791205971927965,3,3,3
amazon:Baby_Products,valid,94110,3,1.3502760030455507,2,2,2
amazon:Baby_Products,valid,94155,5,1.6319642147775424,4,4,4
amazon:Baby_Products,valid,94220,3,1.6956207792637712,1,2,3
amazon:Baby_Products,valid,94250,14,10.617454606395656,2,7,10
amazon:Baby_Products,valid,94320,6,3.2335436804819917,1,5,5
amazon:Baby_Products,valid,94325,5,1.0864992303363348,3,5,5
amazon:Baby_Products,valid,94421,3,0.9462800624006885,2,3,3
amazon:Baby_Products,valid,94442,16,5.191141005693856,10,10,10
amazon:Baby_Products,valid,94500,3,12.325986286745234,1,1,1
amazon:Baby_Products,valid,94521,5,3.339697265625,3,3,3
amazon:Baby_Products,valid,94657,7,4.227830996755827,2,3,3
amazon:Baby_Products,valid,94758,10,2.638072282176907,3,7,7
amazon:Baby_Products,valid,94956,4,1.8186107570842163,1,2,2
amazon:Baby_Products,valid,94999,10,1.7526238910222456,5,5,5
amazon:Baby_Products,valid,95022,7,4.308750165519068,2,3,4
amazon:Baby_Products,valid,95162,3,0.2009007340770657,3,3,3
amazon:Baby_Products,valid,95359,5,2.0291410801774363,4,5,5
amazon:Baby_Products,valid,95401,6,1.1881420070842161,4,5,5
amazon:Baby_Products,valid,95581,5,3.2027534096927965,5,5,5
amazon:Baby_Products,valid,95682,3,2.215267685712394,2,3,3
amazon:Baby_Products,valid,95869,4,1.6495185464115467,3,3,3
amazon:Baby_Products,valid,95891,4,0.7199800135725636,1,3,3
amazon:Baby_Products,valid,95943,4,3.748830607786017,3,3,3
amazon:Baby_Products,valid,96087,5,0.9174030885858051,3,5,5
amazon:Baby_Products,valid,96195,5,1.0226399049920551,1,1,2
amazon:Baby_Products,valid,96295,3,2.4227323887711862,3,3,3
amazon:Baby_Products,valid,96298,4,2.289776921676377,4,4,4
amazon:Baby_Products,valid,96488,3,1.6537506620762712,1,1,2
amazon:Baby_Products,valid,96644,6,4.715786587989937,6,6,6
amazon:Baby_Products,valid,96723,3,0.5618093716896186,2,2,2
amazon:Baby_Products,valid,97050,10,3.1777405819650424,8,10,10
amazon:Baby_Products,valid,97089,3,1.9335649910619703,1,2,2
amazon:Baby_Products,valid,97164,3,1.9267238810911018,3,3,3
amazon:Baby_Products,valid,97366,5,2.896323407706568,4,5,5
amazon:Baby_Products,valid,97585,10,2.0544158418299787,3,7,9
amazon:Baby_Products,valid,97620,5,1.926124702065678,5,5,5
amazon:Baby_Products,valid,97686,9,5.278906043101165,5,9,9
amazon:Baby_Products,valid,97778,2,1.2225004551774363,2,2,2
amazon:Baby_Products,valid,97872,7,0.7870535123146186,6,6,6
amazon:Baby_Products,valid,97958,16,5.832556979939089,10,11,12
amazon:Baby_Products,valid,97982,3,0.5169618768207098,2,2,2
amazon:Baby_Products,valid,98013,3,3.8677622649629235,2,2,3
amazon:Baby_Products,valid,98086,4,1.0447534593485168,4,4,4
amazon:Baby_Products,valid,98094,11,7.200597316935911,2,4,4
amazon:Baby_Products,valid,98529,3,0.5959536794888771,3,3,3
amazon:Baby_Products,valid,98548,13,25.047302452992586,3,9,9
amazon:Baby_Products,valid,98624,3,3.3521438857256354,3,3,3
amazon:Baby_Products,valid,98729,3,1.1322542869438559,2,2,2
amazon:Baby_Products,valid,98842,6,3.363200559454449,2,4,4
amazon:Baby_Products,valid,98892,2,0.9677339198225635,1,2,2
amazon:Baby_Products,valid,98961,16,1.8980306334414725,5,12,12
amazon:Baby_Products,valid,99079,3,0.18561515161546605,3,3,3
amazon:Baby_Products,valid,99170,9,4.8698062185513775,5,7,9
amazon:Baby_Products,valid,99292,5,1.02882907673464,5,5,5
amazon:Baby_Products,valid,99435,6,4.249005230402542,4,5,6
amazon:Baby_Products,valid,99606,2,1.427451958090572,1,2,2
amazon:Baby_Products,valid,99670,16,25.622540179753706,3,9,11
amazon:Baby_Products,valid,99704,4,2.8715325824284954,2,2,3
amazon:Baby_Products,valid,99791,47,5.855810029627913,15,33,36
amazon:Baby_Products,valid,99794,3,2.903728937698623,3,3,3
amazon:Baby_Products,valid,100035,22,7.182058974443857,7,13,13
amazon:Baby_Products,valid,100291,3,0.15825940148305084,3,3,3
amazon:Baby_Products,valid,100323,7,2.2821775274761653,3,4,6
amazon:Baby_Products,valid,100409,8,11.752805134401484,6,6,6
amazon:Baby_Products,valid,100481,9,3.3859873626191743,4,4,5
amazon:Baby_Products,valid,100630,3,6.027746788930084,1,1,1
amazon:Baby_Products,valid,100683,4,9.977546303959215,2,2,2
amazon:Baby_Products,valid,100778,6,2.934047686043432,3,6,6
amazon:Baby_Products,valid,100935,5,1.1298582949880827,1,1,3
amazon:Baby_Products,valid,101021,5,0.49565543481859115,4,5,5
amazon:Baby_Products,valid,101044,5,0.2834007133871823,1,5,5
amazon:Baby_Products,valid,101078,3,0.2906394829184322,1,3,3
amazon:Baby_Products,valid,101104,5,1.5930308196504237,4,4,4
amazon:Baby_Products,valid,101132,5,0.5853430796477754,3,3,3
amazon:Baby_Products,valid,101180,9,5.358724923861229,5,8,8
amazon:Baby_Products,valid,101186,4,3.5902271335407843,3,4,4
amazon:Baby_Products,valid,101325,16,4.724947033898305,6,10,10
amazon:Baby_Products,valid,101688,3,0.4658840373411017,2,2,2
amazon:Baby_Products,valid,101804,7,4.206197447695974,4,7,7
amazon:Baby_Products,valid,101957,5,0.7875897940942796,4,4,4
amazon:Baby_Products,valid,101984,10,10.153768662274894,2,3,3
amazon:Baby_Products,valid,102009,4,1.2843106544623941,3,3,3
amazon:Baby_Products,valid,102018,10,16.9850389383607,1,2,2
amazon:Baby_Products,valid,102111,3,0.2663903187897246,3,3,3
amazon:Baby_Products,valid,102157,2,1.7878509004237286,1,1,1
amazon:Baby_Products,valid,102190,3,1.6222256935248942,1,1,3
amazon:Baby_Products,valid,102639,7,0.47678326105667374,5,7,7
amazon:Baby_Products,valid,102663,3,1.0027140989141947,1,3,3
amazon:Baby_Products,valid,102798,6,2.383626853813559,3,6,6
amazon:Baby_Products,valid,102962,3,1.172815769001589,1,2,2
amazon:Baby_Products,valid,103286,14,1.7192002118644067,3,4,4
amazon:Baby_Products,valid,103353,8,0.3913731461864407,5,7,7
amazon:Baby_Products,valid,103408,6,13.982306425450213,2,3,5
amazon:Baby_Products,valid,103449,16,6.557120423397775,10,12,14
amazon:Baby_Products,valid,103464,5,0.7459159204515361,1,5,5
amazon:Baby_Products,valid,103491,3,1.301784709348517,1,1,1
amazon:Baby_Products,valid,103534,8,1.0631914559057203,1,2,2
amazon:Baby_Products,valid,103673,6,0.30915527343750004,3,3,5
amazon:Baby_Products,valid,103848,4,0.8335651979608051,1,3,3
amazon:Baby_Products,valid,103885,14,6.690883830442267,13,14,14
amazon:Baby_Products,valid,103891,5,1.297746457891949,1,3,5
amazon:Baby_Products,valid,104014,3,0.5236480195643538,2,2,2
amazon:Baby_Products,valid,104039,11,8.151994297868114,7,9,9
amazon:Baby_Products,valid,104381,9,2.881553520590572,8,9,9
amazon:Baby_Products,valid,104383,3,0.4424386751853814,1,1,1
amazon:Baby_Products,valid,104411,4,6.6706285379700745,3,3,3
amazon:Baby_Products,valid,104498,3,0.8721489340572035,3,3,3
amazon:Baby_Products,valid,104625,4,1.9218414823887713,4,4,4
amazon:Baby_Products,valid,104651,3,3.741541768736759,1,2,2
amazon:Baby_Products,valid,104658,4,1.5743834414724578,2,4,4
amazon:Baby_Products,valid,104694,5,23.85558088916843,3,4,5
amazon:Baby_Products,valid,104778,3,6.41227199748411,3,3,3
amazon:Baby_Products,valid,104854,5,2.67155327231197,3,3,3
amazon:Baby_Products,valid,104946,4,0.3868962692002119,2,4,4
amazon:Baby_Products,valid,104955,3,0.7398690951072564,2,2,2
amazon:Baby_Products,valid,105010,27,5.8562356205309865,6,23,27
amazon:Baby_Products,valid,105091,10,2.3126663466631356,6,9,10
amazon:Baby_Products,valid,105117,2,0.8428330243644068,2,2,2
amazon:Baby_Products,valid,105143,30,18.44647051277807,14,29,30
amazon:Baby_Products,valid,105207,5,0.6331280207229875,3,5,5
amazon:Baby_Products,valid,105368,4,0.5836607852224577,4,4,4
amazon:Baby_Products,valid,105448,3,2.7152134782176907,2,3,3
amazon:Baby_Products,valid,105625,9,0.9840466515492585,3,3,3
amazon:Baby_Products,valid,105704,4,0.465774484408104,4,4,4
amazon:Baby_Products,valid,105734,3,1.2446450443591102,2,3,3
amazon:Baby_Products,valid,105814,2,0.5407677601959747,2,2,2
amazon:Baby_Products,valid,106037,3,1.572332763671875,1,1,1
amazon:Baby_Products,valid,106153,5,1.791977497682733,4,4,4
amazon:Baby_Products,valid,106238,4,1.3957076767743644,4,4,4
amazon:Baby_Products,valid,106383,5,3.2895209878177964,2,5,5
amazon:Baby_Products,valid,106418,4,0.9210618875794492,1,2,2
amazon:Baby_Products,valid,106533,4,1.2271951966366523,2,2,3
amazon:Baby_Products,valid,106846,11,3.972993288201801,7,8,8
amazon:Baby_Products,valid,106865,4,0.19574512546345338,1,1,1
amazon:Baby_Products,valid,106889,2,0.5366055763373941,2,2,2
amazon:Baby_Products,valid,107443,7,2.07690036579714,3,4,4
amazon:Baby_Products,valid,107488,3,0.6201403601694915,3,3,3
amazon:Baby_Products,valid,107521,3,0.3702673960540254,1,1,1
amazon:Baby_Products,valid,107529,4,1.499996689618644,1,1,1
amazon:Baby_Products,valid,107620,3,1.5680566820047668,2,3,3
amazon:Baby_Products,valid,107657,11,8.777490337824418,5,6,8
amazon:Baby_Products,valid,107692,11,8.038213800979872,3,5,5
amazon:Baby_Products,valid,107732,3,0.439415676310911,1,2,2
amazon:Baby_Products,valid,107821,3,4.475827595338983,2,2,3
amazon:Baby_Products,valid,108103,5,2.896169474973517,2,4,5
amazon:Baby_Products,valid,108149,8,2.2312560000662076,4,4,4
amazon:Baby_Products,valid,108205,10,4.327704995365465,8,8,8
amazon:Baby_Products,valid,108258,3,0.7132388357388771,2,2,2
amazon:Baby_Products,valid,108337,3,1.1410193491790255,2,2,2
amazon:Baby_Products,valid,108575,5,1.6436271020921613,5,5,5
amazon:Baby_Products,valid,108702,17,9.983628302105402,6,10,12
amazon:Baby_Products,valid,108843,3,1.2990201271186441,1,3,3
amazon:Baby_Products,valid,109031,3,0.43333678164724554,3,3,3
amazon:Baby_Products,valid,109126,3,0.160219767942267,2,2,2
amazon:Baby_Products,valid,109137,5,0.506807075112553,4,5,5
amazon:Baby_Products,valid,109180,3,0.3090098235566737,1,1,1
amazon:Baby_Products,valid,109193,22,10.11483785338321,6,17,17
amazon:Baby_Products,valid,109265,3,2.7378310381355933,3,3,3
amazon:Baby_Products,valid,109266,13,6.160951569120764,11,12,12
amazon:Baby_Products,valid,109409,4,1.2205458818855932,2,3,4
amazon:Baby_Products,valid,109417,6,2.998341292041843,5,6,6
amazon:Baby_Products,valid,109489,3,1.371754584878178,1,2,2
amazon:Baby_Products,valid,109511,2,0.7175921941207626,2,2,2
amazon:Baby_Products,valid,109557,8,1.8240176443326273,5,6,8
amazon:Baby_Products,valid,109639,9,0.36661066604872883,8,8,8
amazon:Baby_Products,valid,109757,4,1.3822528386520128,2,2,2
amazon:Baby_Products,valid,109906,6,3.9328764317399365,3,6,6
amazon:Baby_Products,valid,110135,16,0.3591213420286017,10,10,10
amazon:Baby_Products,valid,110188,3,0.14088341664459744,2,2,2
amazon:Baby_Products,valid,110200,14,7.627778030654133,11,14,14
amazon:Baby_Products,valid,110274,3,1.1297237072960804,2,3,3
amazon:Baby_Products,valid,110296,11,2.235533012778072,9,11,11
amazon:Baby_Products,valid,110343,3,1.1189604161149365,2,2,2
amazon:Baby_Products,valid,110367,4,0.07917977025953388,3,3,3
amazon:Baby_Products,valid,110445,5,0.26678487486758473,3,3,3
amazon:Baby_Products,valid,110503,6,2.2240826105667373,1,1,2
amazon:Baby_Products,valid,110635,5,2.1820314568988346,5,5,5
amazon:Baby_Products,valid,110668,10,3.563836152674788,7,9,9
amazon:Baby_Products,valid,110827,17,7.773095496226166,8,8,8
amazon:Baby_Products,valid,111012,12,2.6586750612420547,1,2,2
amazon:Baby_Products,valid,111098,6,0.6657474841101695,3,3,3
amazon:Baby_Products,valid,111105,4,0.17550524695444913,1,1,1
amazon:Baby_Products,valid,111161,3,1.4262608414989408,3,3,3
amazon:Baby_Products,valid,111190,5,0.3931295103945974,1,4,4
amazon:Baby_Products,valid,111257,5,0.8877292439088982,5,5,5
amazon:Baby_Products,valid,111267,3,0.4875914492849578,2,2,3
amazon:Baby_Products,valid,111282,8,5.152005677304025,3,4,4
amazon:Baby_Products,valid,111469,7,16.170951817399366,7,7,7
amazon:Baby_Products,valid,111478,9,3.1670581882282836,5,7,7
amazon:Baby_Products,valid,111485,7,2.3827665684586865,5,7,7
amazon:Baby_Products,valid,111635,4,1.7895741608183262,1,1,3
amazon:Baby_Products,valid,111729,8,4.263122765492585,5,5,5
amazon:Baby_Products,valid,111811,7,1.4949140128442797,2,2,5
amazon:Baby_Products,valid,111859,3,2.985102456302966,3,3,3
amazon:Baby_Products,valid,112084,7,0.47868838552701265,3,3,3
amazon:Baby_Products,valid,112097,5,1.3124945171808793,3,4,5
amazon:Baby_Products,valid,112147,4,3.7853726661811438,2,2,2
amazon:Baby_Products,valid,112218,7,0.2889495332362288,1,1,1
amazon:Baby_Products,valid,112285,3,8.812620415121822,2,3,3
amazon:Baby_Products,valid,112333,4,1.1725966631355933,3,3,3
amazon:Baby_Products,valid,112516,13,2.4134047686043436,8,10,10
amazon:Baby_Products,valid,112828,6,3.0298406051377116,6,6,6
amazon:Baby_Products,valid,112986,5,2.289792645987818,3,4,4
amazon:Baby_Products,valid,113014,3,0.7269345041048729,2,2,2
amazon:Baby_Products,valid,113038,7,6.288499735169491,5,6,7
amazon:Baby_Products,valid,113191,6,1.2141800185381357,2,5,5
amazon:Baby_Products,valid,113374,8,2.950896699549788,8,8,8
amazon:Baby_Products,valid,113509,6,0.22485434322033898,6,6,6
amazon:Baby_Products,valid,113613,7,2.3339758921477753,1,5,5
amazon:Baby_Products,valid,113758,4,2.527775237519862,3,3,4
amazon:Baby_Products,valid,113806,5,0.7756033170021186,1,3,3
amazon:Baby_Products,valid,113828,4,1.891398801641949,1,3,3
amazon:Baby_Products,valid,113883,8,6.975059379965572,6,7,7
amazon:Baby_Products,valid,114004,3,0.8257313873808263,2,3,3
amazon:Baby_Products,valid,114165,3,0.9237502275887182,3,3,3
amazon:Baby_Products,valid,114209,7,2.0694795252913134,3,6,6
amazon:Baby_Products,valid,114291,13,17.521993759931146,8,8,8
amazon:Baby_Products,valid,114522,5,0.38700799457097457,3,4,4
amazon:Baby_Products,valid,114527,23,5.0348063840704445,12,18,19
amazon:Baby_Products,valid,114599,3,0.7601317324880825,3,3,3
amazon:Baby_Products,valid,114642,8,3.831002548993644,4,7,7
amazon:Baby_Products,valid,114944,4,0.9102197679422669,3,3,3
amazon:Baby_Products,valid,115074,5,1.8619223384533898,4,4,5
amazon:Baby_Products,valid,115325,4,1.3813135179422669,1,2,2
amazon:Baby_Products,valid,115486,3,0.8839076155323093,2,2,2
amazon:Baby_Products,valid,115497,6,0.5879597292108051,2,5,5
amazon:Baby_Products,valid,115751,3,0.5947971150026483,1,1,1
amazon:Baby_Products,valid,115810,2,0.44929302668167376,1,1,1
amazon:Baby_Products,valid,115976,5,0.33499962758209745,5,5,5
amazon:Baby_Products,valid,116009,6,1.3337358894994704,5,5,5
amazon:Baby_Products,valid,116103,6,1.4445935265492584,2,5,5
amazon:Baby_Products,valid,116133,5,1.905489026085805,3,4,4
amazon:Baby_Products,valid,116152,25,14.739086086467161,13,21,22
amazon:Baby_Products,valid,116167,3,1.323104806673729,3,3,3
amazon:Baby_Products,valid,116209,3,0.9632127664856993,3,3,3
amazon:Baby_Products,valid,116254,9,1.2310807567531779,3,3,3
amazon:Baby_Products,valid,116462,3,1.273602812168962,2,2,2
amazon:Baby_Products,valid,116545,3,2.2683248228945976,3,3,3
amazon:Baby_Products,valid,116564,10,1.9692866955773305,1,6,6
amazon:Baby_Products,valid,116606,10,10.585155008606993,3,7,10
amazon:Baby_Products,valid,116765,4,2.6138365664724574,3,3,4
amazon:Baby_Products,valid,116892,5,0.06921210854740473,5,5,5
amazon:Baby_Products,valid,116909,3,2.4400512695312497,2,3,3
amazon:Baby_Products,valid,116939,4,0.7225143173993644,3,3,3
amazon:Baby_Products,valid,116940,2,1.3636325642213984,1,1,1
amazon:Baby_Products,valid,117415,11,2.9033325195312503,10,10,10
amazon:Baby_Products,valid,117670,6,2.9044874288268003,3,3,3
amazon:Baby_Products,valid,117684,3,0.7971563824152542,1,2,2
amazon:Baby_Products,valid,117753,21,1.88423244670286,9,13,13
amazon:Baby_Products,valid,117868,2,0.36676687466896185,1,1,1
amazon:Baby_Products,valid,117958,6,3.0527198920815684,4,6,6
amazon:Baby_Products,valid,118107,5,3.615251340704449,3,3,3
amazon:Baby_Products,valid,118172,3,2.1677318508342163,3,3,3
amazon:Baby_Products,valid,118182,5,5.675404073424259,2,2,3
amazon:Baby_Products,valid,118402,5,3.017120257878707,2,3,3
amazon:Baby_Products,valid,118508,6,6.211445022841632,3,6,6
amazon:Baby_Products,valid,118748,5,0.7028777558924788,2,2,2
amazon:Baby_Products,valid,118879,4,0.13283939684851698,4,4,4
amazon:Baby_Products,valid,118901,4,2.6678357140492586,1,3,4
amazon:Baby_Products,valid,119077,3,0.9685433080640891,3,3,3
amazon:Baby_Products,valid,119158,2,0.9880197298728812,2,2,2
amazon:Baby_Products,valid,119343,4,0.7560360666048729,3,4,4
amazon:Baby_Products,valid,119366,4,0.9930610268802965,4,4,4
amazon:Baby_Products,valid,119438,3,2.4305767511917376,1,1,1
amazon:Baby_Products,valid,119548,2,1.9414592161016948,1,1,1
amazon:Baby_Products,valid,119924,3,5.806204792604608,2,3,3
amazon:Baby_Products,valid,119944,3,0.5123311705508475,3,3,3
amazon:Baby_Products,valid,120127,7,4.029456290552171,4,6,6
amazon:Baby_Products,valid,120136,3,0.38349361096398304,1,2,2
amazon:Baby_Products,valid,120196,6,1.5596913483183263,1,1,1
amazon:Baby_Products,valid,120490,4,2.774285578323623,1,1,2
amazon:Baby_Products,valid,120724,4,4.174194749735169,2,3,3
amazon:Baby_Products,valid,120821,6,2.25381252482786,1,4,5
amazon:Baby_Products,valid,120882,5,1.1803301277807203,5,5,5
amazon:Baby_Products,valid,121231,11,6.908563542770127,9,9,9
amazon:Baby_Products,valid,121322,3,7.655709580243645,3,3,3
amazon:Baby_Products,valid,121407,3,2.5793732206700213,3,3,3
amazon:Baby_Products,valid,121411,5,0.3222095036910755,5,5,5
amazon:Baby_Products,valid,121434,22,3.9504264184984113,13,21,21
amazon:Baby_Products,valid,121551,3,0.5557451668432203,3,3,3
amazon:Baby_Products,valid,121553,3,0.6780093435513771,1,1,1
amazon:Baby_Products,valid,121555,5,1.235612048132945,4,4,4
amazon:Baby_Products,valid,121584,3,3.2003662109375,2,3,3
amazon:Baby_Products,valid,121593,3,0.9557900638903603,1,1,1
amazon:Baby_Products,valid,121695,3,1.4460503012447035,1,2,2
amazon:Baby_Products,valid,121746,5,18.472742009567,5,5,5
amazon:Baby_Products,valid,121766,6,5.01850151449947,4,4,6
amazon:Baby_Products,valid,121960,3,0.776376911745233,3,3,3
amazon:Baby_Products,valid,122275,4,2.4414896302304028,1,2,2
amazon:Baby_Products,valid,122454,4,0.3305177850238349,3,3,3
amazon:Baby_Products,valid,122472,3,0.787840141684322,3,3,3
amazon:Baby_Products,valid,122489,6,0.25331741591631357,3,3,3
amazon:Baby_Products,valid,122542,3,1.6953969147245764,2,2,2
amazon:Baby_Products,valid,122548,4,1.2178890939486227,2,2,2
amazon:Baby_Products,valid,122630,14,3.4237412274894075,4,10,10
