dataset,split,lag,mean_margin_influence,ci_low,ci_high,help_percent,hurt_percent,neutral_percent,n_users
amazon-all-beauty,test,1,0.014535658312072963,0.009381657229274941,0.019934794339482392,56.07412491420728,43.925875085792725,0.0,1457
amazon-all-beauty,test,2,-0.00012824767733896604,-0.0003300076254688883,8.081655409864629e-05,53.39739190116678,46.60260809883322,0.0,1457
amazon-all-beauty,test,3,-0.00027123015056284823,-0.00047540170970813246,-4.747078169223884e-05,52.015503875968996,47.984496124031004,0.0,1290
amazon-all-beauty,test,4,-0.0001654385810101991,-0.0003665348387285401,3.1238658189063244e-05,53.624627606752725,46.375372393247275,0.0,1007
amazon-all-beauty,test,5,-0.000359974099916193,-0.0006089735057856469,-0.00010712497348386273,49.17787742899851,50.672645739910315,0.14947683109118087,669
amazon-all-beauty,test,6,-0.0001852184971423519,-0.0004063478805733926,3.422751116802592e-05,46.75052410901468,53.24947589098532,0.0,477
amazon-all-beauty,test,7,-0.00042802388550805266,-0.000673026041906388,-0.0001855043439917226,43.44262295081967,56.557377049180324,0.0,366
amazon-all-beauty,test,8,-7.433195908864339e-06,-0.00022701076749298308,0.0002077803429630067,50.34722222222222,49.65277777777778,0.0,288
amazon-all-beauty,test,9,1.0236678832027328e-05,-0.00020982704488149131,0.000232258474970438,54.21686746987952,45.78313253012048,0.0,249
amazon-all-beauty,test,10,-0.0002215670668371192,-0.0004400567649161979,-2.4162198854908754e-06,46.118721461187214,53.88127853881278,0.0,219
amazon-all-beauty,test,11,-0.00011224967917216193,-0.00031845492800486455,9.929433311383708e-05,51.03092783505154,48.96907216494845,0.0,194
amazon-all-beauty,test,12,3.799391381534529e-05,-0.00019825667510797948,0.00023675023773570106,53.086419753086425,46.913580246913575,0.0,162
amazon-all-beauty,test,13,-2.84435032130955e-05,-0.0002282087619488056,0.00015461794979922407,49.65034965034965,50.349650349650354,0.0,143
amazon-all-beauty,test,14,-3.947768100472384e-05,-0.00025073650271393536,0.00016152470610862537,50.3875968992248,49.6124031007752,0.0,129
amazon-all-beauty,test,15,5.556532174102531e-06,-0.00018195514836587197,0.000194805121618854,51.2396694214876,48.760330578512395,0.0,121
amazon-all-beauty,test,16,9.682064964657738e-05,-8.182207743326823e-05,0.00027356374831426694,53.333333333333336,46.666666666666664,0.0,105
amazon-all-beauty,test,17,-3.728659256644871e-05,-0.00019842593566231107,0.00012474811595419172,46.73913043478261,53.2608695652174,0.0,92
amazon-all-beauty,test,18,1.4828472602658156e-05,-0.00015443825140231993,0.00017025412582769627,50.0,50.0,0.0,82
amazon-all-beauty,test,19,-7.210768662489853e-05,-0.00023492714027305704,9.520518315302854e-05,44.15584415584416,55.84415584415584,0.0,77
amazon-all-beauty,test,20,-0.0001005353154362859,-0.00023753643035888674,3.449304683788399e-05,44.5945945945946,52.702702702702695,2.7027027027027026,74
amazon-all-beauty,test,21,-7.240807832177005e-05,-0.00023228695143514606,8.682279444452529e-05,47.76119402985074,52.23880597014925,0.0,67
amazon-all-beauty,test,22,-0.00016684759230840775,-0.0003417824941968161,1.1425169687422433e-05,41.269841269841265,58.730158730158735,0.0,63
amazon-all-beauty,test,23,-2.4450236353380926e-05,-0.00016465885885830583,0.00011716382256869606,46.55172413793103,53.44827586206896,0.0,58
amazon-all-beauty,test,24,2.9288805448091946e-05,-9.203736598675067e-05,0.0001536892010615422,48.07692307692308,50.0,1.9230769230769231,52
amazon-all-beauty,test,25,-0.00017329057057698569,-0.0003072033325831095,-3.437101840972901e-05,39.58333333333333,60.416666666666664,0.0,48
amazon-all-beauty,test,26,-0.00012460668036278258,-0.0002232100101227456,-3.095129702953589e-05,31.914893617021278,65.95744680851064,2.127659574468085,47
amazon-all-beauty,test,27,-8.818160655886627e-05,-0.00021284680033839025,3.566741943359373e-05,41.86046511627907,58.139534883720934,0.0,43
amazon-all-beauty,test,28,1.1083242055532094e-06,-0.00017692527255496463,0.00016651024689545498,56.75675675675676,43.24324324324324,0.0,37
amazon-all-beauty,test,29,-6.824381211224725e-05,-0.000220945302177878,6.659591899198641e-05,50.0,50.0,0.0,34
amazon-all-beauty,test,30,0.00011444091796875,-1.2101798221982745e-06,0.00022519867995689655,65.51724137931035,34.48275862068966,0.0,29
amazon-all-beauty,test,31,-3.781811944369612e-05,-0.00017271699576542295,9.010742450582568e-05,41.37931034482759,55.172413793103445,3.4482758620689653,29
amazon-all-beauty,test,32,-5.752699715750558e-05,-0.0001789297376360212,6.740689277648925e-05,46.42857142857143,53.57142857142857,0.0,28
amazon-all-beauty,test,33,-2.9700142996651785e-05,-0.00011990410940987723,5.806173597063324e-05,53.57142857142857,46.42857142857143,0.0,28
amazon-all-beauty,test,34,5.3473881312779016e-05,-4.1288988930838446e-05,0.00014557838439941401,67.85714285714286,32.142857142857146,0.0,28
amazon-all-beauty,test,35,-5.133255668308424e-05,-0.00015500110128651494,4.9771433291227836e-05,34.78260869565217,65.21739130434783,0.0,23
