dataset,split,cohort,lag_bin,lag_start,lag_end,metric,mean,ci_low,ci_high,n_users,n_positions,units,status
amazon-toys-and-games,valid,all_available,1,1,1,raw_cosine,0.21278478331537917,0.2064176240268862,0.22084991431350354,2000,2000,cosine,estimated
amazon-toys-and-games,valid,all_available,1,1,1,random_cosine,0.13599748246744275,0.13459774248548784,0.13724417521720753,2000,2000,cosine,estimated
amazon-toys-and-games,valid,all_available,1,1,1,excess_cosine,0.07678730084793642,0.07007834691813913,0.0847779958211584,2000,2000,cosine,estimated
amazon-toys-and-games,valid,all_available,1,1,1,raw_cluster_match,0.231,0.2115,0.248,2000,2000,probability_difference,estimated
amazon-toys-and-games,valid,all_available,1,1,1,random_cluster_match,0.07265,0.06942375,0.07600125,2000,2000,probability_difference,estimated
amazon-toys-and-games,valid,all_available,1,1,1,excess_cluster_match,0.15835000000000002,0.138025,0.17585000000000003,2000,2000,probability_difference,estimated
amazon-toys-and-games,valid,all_available,2,2,2,raw_cosine,0.1853030487912083,0.18049258757697972,0.1909780547407986,1964,1964,cosine,estimated
amazon-toys-and-games,valid,all_available,2,2,2,random_cosine,0.13744109643664962,0.13587435411949417,0.13882278096084455,1964,1964,cosine,estimated
amazon-toys-and-games,valid,all_available,2,2,2,excess_cosine,0.04786195235455868,0.043120413252435597,0.05330251514746394,1964,1964,cosine,estimated
amazon-toys-and-games,valid,all_available,2,2,2,raw_cluster_match,0.17973523421588594,0.1629327902240326,0.1962958248472505,1964,1964,probability_difference,estimated
amazon-toys-and-games,valid,all_available,2,2,2,random_cluster_match,0.07059572301425662,0.06718431771894093,0.07430053462321794,1964,1964,probability_difference,estimated
amazon-toys-and-games,valid,all_available,2,2,2,excess_cluster_match,0.10913951120162932,0.09144475560081466,0.12564154786150714,1964,1964,probability_difference,estimated
amazon-toys-and-games,valid,all_available,3-4,3,4,raw_cosine,0.17737990256208006,0.17258144568042944,0.18208692061604725,1844,3168,cosine,estimated
amazon-toys-and-games,valid,all_available,3-4,3,4,random_cosine,0.1377921790700737,0.13642911199879795,0.1393014539633433,1844,3168,cosine,estimated
amazon-toys-and-games,valid,all_available,3-4,3,4,excess_cosine,0.03958772349200634,0.03467894785451892,0.044299443853918534,1844,3168,cosine,estimated
amazon-toys-and-games,valid,all_available,3-4,3,4,raw_cluster_match,0.1822125813449024,0.16702819956616052,0.19821041214750543,1844,3168,probability_difference,estimated
amazon-toys-and-games,valid,all_available,3-4,3,4,random_cluster_match,0.07174620390455531,0.06880931399132321,0.07494136388286335,1844,3168,probability_difference,estimated
amazon-toys-and-games,valid,all_available,3-4,3,4,excess_cluster_match,0.11046637744034707,0.09512405097613882,0.12679229934924077,1844,3168,probability_difference,estimated
amazon-toys-and-games,valid,all_available,5-8,5,8,raw_cosine,0.1705317308813441,0.16565070930007544,0.17565784210037855,980,2833,cosine,estimated
amazon-toys-and-games,valid,all_available,5-8,5,8,random_cosine,0.13841787022221708,0.13632329969072945,0.14037368612837514,980,2833,cosine,estimated
amazon-toys-and-games,valid,all_available,5-8,5,8,excess_cosine,0.03211386065912706,0.027524613646230486,0.03684884759615496,980,2833,cosine,estimated
amazon-toys-and-games,valid,all_available,5-8,5,8,raw_cluster_match,0.16590136054421767,0.14752551020408164,0.18462585034013604,980,2833,probability_difference,estimated
amazon-toys-and-games,valid,all_available,5-8,5,8,random_cluster_match,0.06996173469387755,0.06611607142857143,0.07370429421768708,980,2833,probability_difference,estimated
amazon-toys-and-games,valid,all_available,5-8,5,8,excess_cluster_match,0.09593962585034015,0.07886479591836734,0.11380590986394556,980,2833,probability_difference,estimated
amazon-toys-and-games,valid,all_available,9-16,9,16,raw_cosine,0.16242742115097505,0.15614343125977084,0.16930162061116394,397,1850,cosine,estimated
amazon-toys-and-games,valid,all_available,9-16,9,16,random_cosine,0.13900174156713396,0.1362075617981886,0.142175545514476,397,1850,cosine,estimated
amazon-toys-and-games,valid,all_available,9-16,9,16,excess_cosine,0.023425679583841088,0.018227076131257132,0.029157469360269493,397,1850,cosine,estimated
amazon-toys-and-games,valid,all_available,9-16,9,16,raw_cluster_match,0.15485486385990166,0.1307879033225381,0.18001154492023508,397,1850,probability_difference,estimated
amazon-toys-and-games,valid,all_available,9-16,9,16,random_cluster_match,0.07335477389948424,0.06716834592779176,0.08030353019671345,397,1850,probability_difference,estimated
amazon-toys-and-games,valid,all_available,9-16,9,16,excess_cluster_match,0.0815000899604174,0.059461620636919746,0.10605617278397506,397,1850,probability_difference,estimated
amazon-toys-and-games,valid,all_available,17-32,17,32,raw_cosine,0.164636622868539,0.15252123132415515,0.1788325441295791,123,1034,cosine,estimated
amazon-toys-and-games,valid,all_available,17-32,17,32,random_cosine,0.13854064717807477,0.13350104253543765,0.14416448356483208,123,1034,cosine,estimated
amazon-toys-and-games,valid,all_available,17-32,17,32,excess_cosine,0.026095975690464245,0.015004627998111038,0.038619103912147366,123,1034,cosine,estimated
amazon-toys-and-games,valid,all_available,17-32,17,32,raw_cluster_match,0.17984430880772345,0.1365658858418005,0.222060995407032,123,1034,probability_difference,estimated
amazon-toys-and-games,valid,all_available,17-32,17,32,random_cluster_match,0.07508625859235615,0.06403326198981689,0.08690231496710156,123,1034,probability_difference,estimated
amazon-toys-and-games,valid,all_available,17-32,17,32,excess_cluster_match,0.10475805021536727,0.06279535647561563,0.1489367887363314,123,1034,probability_difference,estimated
amazon-toys-and-games,valid,all_available,33-64,33,64,raw_cosine,0.16760307457608623,0.14841962473979398,0.18444441695325628,30,371,cosine,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,33-64,33,64,random_cosine,0.14103590140408057,0.13261697988902935,0.14848850124211577,30,371,cosine,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,33-64,33,64,excess_cosine,0.026567173172005645,0.01067583176546746,0.041793094045404273,30,371,cosine,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,33-64,33,64,raw_cluster_match,0.17051237161531277,0.09054166666666666,0.270437718837535,30,371,probability_difference,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,33-64,33,64,random_cluster_match,0.0796614331338596,0.05797309690921823,0.10256191789215686,30,371,probability_difference,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,33-64,33,64,excess_cluster_match,0.09085093848145319,0.010479136029411758,0.18821431482630932,30,371,probability_difference,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,65-100,65,100,raw_cosine,0.16288467794438022,0.13562448991073436,0.195679880015129,7,155,cosine,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,65-100,65,100,random_cosine,0.14549481705515285,0.12553742887889344,0.1627541270808155,7,155,cosine,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,65-100,65,100,excess_cosine,0.017389860889227362,-0.008991919824150214,0.04071637696932242,7,155,cosine,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,65-100,65,100,raw_cluster_match,0.09404761904761906,0.028571428571428574,0.17976190476190476,7,155,probability_difference,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,65-100,65,100,random_cluster_match,0.07947021116138762,0.03658329966602026,0.12610416666666663,7,155,probability_difference,exploratory_n_lt_100
amazon-toys-and-games,valid,all_available,65-100,65,100,excess_cluster_match,0.014577407886231412,-0.04478621256194786,0.07504408846872074,7,155,probability_difference,exploratory_n_lt_100
amazon-toys-and-games,valid,fixed_K8,1,1,1,raw_cosine,0.21269966781975821,0.19947475009789523,0.2270697894144083,481,481,cosine,estimated
amazon-toys-and-games,valid,fixed_K8,1,1,1,random_cosine,0.13903002897877703,0.13624955224930435,0.14163133840845304,481,481,cosine,estimated
amazon-toys-and-games,valid,fixed_K8,1,1,1,excess_cosine,0.07366963884098118,0.05991933713502516,0.0877922181113625,481,481,cosine,estimated
amazon-toys-and-games,valid,fixed_K8,1,1,1,raw_cluster_match,0.23284823284823286,0.19750519750519752,0.2681912681912682,481,481,probability_difference,estimated
amazon-toys-and-games,valid,fixed_K8,1,1,1,random_cluster_match,0.07484407484407485,0.06761694386694386,0.08207120582120582,481,481,probability_difference,estimated
amazon-toys-and-games,valid,fixed_K8,1,1,1,excess_cluster_match,0.158004158004158,0.12353170478170478,0.19433731808731808,481,481,probability_difference,estimated
amazon-toys-and-games,valid,fixed_K8,2,2,2,raw_cosine,0.1855936964524604,0.1745190665397886,0.1973723042965915,481,481,cosine,estimated
amazon-toys-and-games,valid,fixed_K8,2,2,2,random_cosine,0.13934781517748276,0.13641234762606497,0.14207437229197542,481,481,cosine,estimated
amazon-toys-and-games,valid,fixed_K8,2,2,2,excess_cosine,0.04624588127497762,0.03557181669376876,0.05791726044215564,481,481,cosine,estimated
amazon-toys-and-games,valid,fixed_K8,2,2,2,raw_cluster_match,0.1787941787941788,0.14553014553014554,0.21107068607068605,481,481,probability_difference,estimated
