dataset,split,user,history_length,old_count,old_fraction,old_item_auc,old_preference_proxy_auc,recent_margin,full_margin,full_minus_recent_margin,low_alignment_old_fraction,low_alignment_old_cluster_excess
amazon-toys-and-games,valid,340859,20,10,0.5,0.05,0.525,0.05204305052757263,0.01664060354232788,-0.03540244698524475,0.4,-0.03750000000000002
amazon-toys-and-games,valid,341121,11,1,0.09090909090909091,0.8,0.5,-0.014349967241287231,-0.00910031795501709,0.005249649286270142,0.09090909090909091,-0.05
amazon-toys-and-games,valid,341877,13,3,0.23076923076923078,0.05,0.9,0.03328424692153931,0.013596445322036743,-0.019687801599502563,0.23076923076923078,0.5
amazon-toys-and-games,valid,344314,11,1,0.09090909090909091,0.95,0.475,0.05768468976020813,0.0685221403837204,0.010837450623512268,0.0,nan
amazon-toys-and-games,valid,344389,12,2,0.16666666666666666,1.0,0.5,0.198343425989151,0.2051999866962433,0.006856560707092285,0.0,nan
amazon-toys-and-games,valid,349951,11,1,0.09090909090909091,0.35,0.475,-0.0627172589302063,-0.061949461698532104,0.0007677972316741943,0.09090909090909091,0.0
amazon-toys-and-games,valid,351294,19,9,0.47368421052631576,0.1,0.65,-0.04214370250701904,-0.0588705837726593,-0.01672688126564026,0.3157894736842105,0.016666666666666653
amazon-toys-and-games,valid,354364,13,3,0.23076923076923078,0.45,0.825,0.10609373450279236,0.07323464751243591,-0.032859086990356445,0.07692307692307693,-0.05
amazon-toys-and-games,valid,357457,12,2,0.16666666666666666,0.45,0.375,0.02806881070137024,0.023299813270568848,-0.004768997430801392,0.16666666666666666,-0.05
amazon-toys-and-games,valid,357822,11,1,0.09090909090909091,0.7,0.45,-0.009723573923110962,-0.005916953086853027,0.0038066208362579346,0.0,nan
amazon-toys-and-games,valid,358396,13,3,0.23076923076923078,0.4,0.45,0.27880704402923584,0.20920586585998535,-0.06960117816925049,0.07692307692307693,-0.05
amazon-toys-and-games,valid,361346,33,23,0.696969696969697,0.85,0.225,0.0486525297164917,0.06323572993278503,0.014583200216293335,0.36363636363636365,-0.037500000000000006
amazon-toys-and-games,valid,364633,13,3,0.23076923076923078,0.8,0.375,0.027425438165664673,0.03560763597488403,0.00818219780921936,0.07692307692307693,-0.1
amazon-toys-and-games,valid,366318,32,22,0.6875,0.35,0.825,0.022563397884368896,0.01656287908554077,-0.006000518798828125,0.1875,0.04166666666666666
amazon-toys-and-games,valid,366756,12,2,0.16666666666666666,0.3,0.5,-0.07077395915985107,-0.06649577617645264,0.0042781829833984375,0.08333333333333333,-0.35
amazon-toys-and-games,valid,367977,24,14,0.5833333333333334,0.9,0.5,0.09414011240005493,0.1192004382610321,0.025060325860977173,0.20833333333333334,-0.04
amazon-toys-and-games,valid,368325,14,4,0.2857142857142857,0.9,0.4,0.14364874362945557,0.134526789188385,-0.009121954441070557,0.21428571428571427,-0.03333333333333333
amazon-toys-and-games,valid,369236,16,6,0.375,0.45,0.3,0.0923096239566803,0.05777382850646973,-0.03453579545021057,0.25,-0.037500000000000006
amazon-toys-and-games,valid,374907,11,1,0.09090909090909091,0.2,0.45,0.03473666310310364,0.02444148063659668,-0.010295182466506958,0.09090909090909091,-0.05
amazon-toys-and-games,valid,375938,16,6,0.375,0.4,0.35,0.11897993087768555,0.06097322702407837,-0.05800670385360718,0.25,-0.0125
amazon-toys-and-games,valid,377645,30,20,0.6666666666666666,0.9,0.7,0.21356210112571716,0.19799262285232544,-0.015569478273391724,0.3,-0.10555555555555556
amazon-toys-and-games,valid,378522,17,7,0.4117647058823529,0.15,1.0,-0.018785148859024048,-0.03356963396072388,-0.014784485101699829,0.23529411764705882,0.7
amazon-toys-and-games,valid,378554,12,2,0.16666666666666666,0.05,0.45,-0.13703516125679016,-0.14270879328250885,-0.005673632025718689,0.16666666666666666,0.0
amazon-toys-and-games,valid,379798,37,27,0.7297297297297297,0.3,0.25,-0.07982243597507477,-0.11260804533958435,-0.03278560936450958,0.4594594594594595,-0.03529411764705882
amazon-toys-and-games,valid,383136,11,1,0.09090909090909091,0.25,0.5,0.0236319899559021,0.018091320991516113,-0.005540668964385986,0.09090909090909091,-0.1
amazon-toys-and-games,valid,386863,17,7,0.4117647058823529,0.8,0.4,-0.043210238218307495,-0.05073738098144531,-0.007527142763137817,0.29411764705882354,-0.01
amazon-toys-and-games,valid,387602,13,3,0.23076923076923078,0.9,0.45,0.15602433681488037,0.16007503867149353,0.004050701856613159,0.0,nan
amazon-toys-and-games,valid,387973,13,3,0.23076923076923078,0.85,0.325,0.12173530459403992,0.12499839067459106,0.0032630860805511475,0.07692307692307693,0.0
amazon-toys-and-games,valid,388010,22,12,0.5454545454545454,1.0,0.85,0.041949063539505005,0.07948067784309387,0.03753161430358887,0.13636363636363635,0.2333333333333333
amazon-toys-and-games,valid,391146,20,10,0.5,0.75,0.3,0.01062864065170288,0.027242511510849,0.016613870859146118,0.15,-0.06666666666666667
amazon-toys-and-games,valid,393181,17,7,0.4117647058823529,0.6,0.25,0.03279632329940796,0.05769941210746765,0.024903088808059692,0.058823529411764705,0.0
amazon-toys-and-games,valid,393683,11,1,0.09090909090909091,0.95,0.95,0.0834241509437561,0.09172964096069336,0.008305490016937256,0.0,nan
amazon-toys-and-games,valid,394457,13,3,0.23076923076923078,0.85,0.375,0.08439856767654419,0.09278959035873413,0.008391022682189941,0.07692307692307693,-0.2
amazon-toys-and-games,valid,398395,11,1,0.09090909090909091,0.25,0.5,0.003279656171798706,-0.0007664114236831665,-0.0040460675954818726,0.09090909090909091,-0.05
amazon-toys-and-games,valid,400958,21,11,0.5238095238095238,0.8,0.55,0.023880034685134888,0.0049588680267333984,-0.01892116665840149,0.42857142857142855,-0.15555555555555556
amazon-toys-and-games,valid,403338,13,3,0.23076923076923078,0.5,0.4,0.0029904842376708984,-0.008450090885162354,-0.011440575122833252,0.15384615384615385,-0.025
amazon-toys-and-games,valid,404188,11,1,0.09090909090909091,0.9,0.5,0.07431304454803467,0.07919114828109741,0.004878103733062744,0.0,nan
amazon-toys-and-games,valid,408034,14,4,0.2857142857142857,0.9,0.825,0.1089516282081604,0.12608903646469116,0.01713740825653076,0.07142857142857142,0.85
amazon-toys-and-games,valid,412985,13,3,0.23076923076923078,0.65,0.9,0.10720068216323853,0.10913681983947754,0.0019361376762390137,0.23076923076923078,0.21666666666666667
amazon-toys-and-games,valid,415619,27,17,0.6296296296296297,0.3,0.3,0.09941703081130981,0.030659258365631104,-0.06875777244567871,0.5555555555555556,-0.15333333333333332
amazon-toys-and-games,valid,416706,98,88,0.8979591836734694,1.0,0.3,-0.010543972253799438,0.012243509292602539,0.022787481546401978,0.12244897959183673,-0.012500000000000002
amazon-toys-and-games,valid,417503,13,3,0.23076923076923078,0.8,0.425,0.020233213901519775,0.024266600608825684,0.004033386707305908,0.15384615384615385,-0.07500000000000001
amazon-toys-and-games,valid,418140,12,2,0.16666666666666666,0.1,0.4,-0.02713516354560852,-0.03541594743728638,-0.008280783891677856,0.16666666666666666,-0.025
amazon-toys-and-games,valid,423672,13,3,0.23076923076923078,1.0,0.825,0.07333746552467346,0.08592069149017334,0.012583225965499878,0.07692307692307693,-0.1
amazon-toys-and-games,valid,424559,14,4,0.2857142857142857,0.95,0.35,0.02634337544441223,0.026395350694656372,5.1975250244140625e-05,0.14285714285714285,-0.025
amazon-toys-and-games,valid,425352,17,7,0.4117647058823529,0.95,0.225,0.24580305814743042,0.23896893858909607,-0.006834119558334351,0.17647058823529413,-0.049999999999999996
amazon-toys-and-games,valid,428524,12,2,0.16666666666666666,0.6,0.9,0.1102333664894104,0.0977504551410675,-0.012482911348342896,0.16666666666666666,0.3
amazon-toys-and-games,valid,432704,36,26,0.7222222222222222,0.85,0.775,0.1755346655845642,0.10308626294136047,-0.07244840264320374,0.3055555555555556,-0.009090909090909092
amazon-toys-and-games,valid,436561,11,1,0.09090909090909091,0.15,0.425,-0.08620768785476685,-0.0891997367143631,-0.0029920488595962524,0.0,nan
amazon-toys-and-games,valid,437911,23,13,0.5652173913043478,0.95,0.25,0.14663994312286377,0.1574508249759674,0.010810881853103638,0.17391304347826086,-0.025
amazon-toys-and-games,valid,438118,37,27,0.7297297297297297,0.8,0.625,0.035372793674468994,0.015947401523590088,-0.019425392150878906,0.35135135135135137,-0.023076923076923075
amazon-toys-and-games,valid,438931,23,13,0.5652173913043478,0.85,0.25,0.1176190972328186,0.12715867161750793,0.009539574384689331,0.21739130434782608,-0.04
amazon-toys-and-games,valid,440132,88,78,0.8863636363636364,0.3,0.9,-0.025732100009918213,-0.0904155969619751,-0.06468349695205688,0.3977272727272727,0.1242857142857143
amazon-toys-and-games,valid,442681,19,9,0.47368421052631576,0.95,0.325,0.08448030054569244,0.09078732132911682,0.0063070207834243774,0.2631578947368421,-0.12
amazon-toys-and-games,valid,443810,14,4,0.2857142857142857,0.7,0.825,-0.05282911658287048,-0.04133462905883789,0.011494487524032593,0.21428571428571427,0.16666666666666666
amazon-toys-and-games,valid,449061,74,64,0.8648648648648649,0.9,0.875,0.18694627285003662,0.1985045075416565,0.011558234691619873,0.12162162162162163,-0.07222222222222223
amazon-toys-and-games,valid,449431,32,22,0.6875,0.8,0.175,0.011181950569152832,0.027720600366592407,0.016538649797439575,0.25,-0.018750000000000003
amazon-toys-and-games,valid,450663,13,3,0.23076923076923078,0.95,0.85,0.19579167664051056,0.17433735728263855,-0.02145431935787201,0.0,nan
amazon-toys-and-games,valid,451146,35,25,0.7142857142857143,0.3,0.675,-0.029782146215438843,-0.018829643726348877,0.010952502489089966,0.42857142857142855,-0.030000000000000002
amazon-toys-and-games,valid,452896,16,6,0.375,0.95,0.85,0.39068859815597534,0.3216713070869446,-0.06901729106903076,0.25,-0.025
amazon-toys-and-games,valid,453099,34,24,0.7058823529411765,1.0,0.875,0.2247835397720337,0.21787455677986145,-0.006908982992172241,0.17647058823529413,-0.18333333333333332
amazon-toys-and-games,valid,457701,17,7,0.4117647058823529,0.65,0.775,0.03607583045959473,0.046325743198394775,0.010249912738800049,0.17647058823529413,-0.16666666666666666
amazon-toys-and-games,valid,459358,11,1,0.09090909090909091,0.95,0.975,0.09776070713996887,0.11148464679718018,0.013723939657211304,0.0,nan
amazon-toys-and-games,valid,459886,14,4,0.2857142857142857,0.4,1.0,-0.05544859170913696,-0.04061296582221985,0.014835625886917114,0.0,nan
amazon-toys-and-games,valid,461078,14,4,0.2857142857142857,0.9,0.35,0.01023191213607788,0.02207157015800476,0.01183965802192688,0.14285714285714285,0.0
amazon-toys-and-games,valid,462654,11,1,0.09090909090909091,0.25,0.5,0.1854943335056305,0.17391929030418396,-0.011575043201446533,0.09090909090909091,-0.05
amazon-toys-and-games,valid,467664,18,8,0.4444444444444444,0.7,0.3,0.11220496892929077,0.0961628258228302,-0.01604214310646057,0.2222222222222222,0.0
amazon-toys-and-games,valid,468188,12,2,0.16666666666666666,0.55,0.45,0.09125626087188721,0.08413264155387878,-0.007123619318008423,0.08333333333333333,0.0
amazon-toys-and-games,valid,472987,14,4,0.2857142857142857,1.0,0.9,-0.02185632288455963,0.0005882382392883301,0.02244456112384796,0.14285714285714285,-0.025
amazon-toys-and-games,valid,476263,11,1,0.09090909090909091,0.0,0.475,0.034725308418273926,0.0189313143491745,-0.015793994069099426,0.0,nan
amazon-toys-and-games,valid,479694,17,7,0.4117647058823529,0.45,0.45,0.09999105334281921,0.03784361481666565,-0.062147438526153564,0.23529411764705882,0.0
amazon-toys-and-games,valid,481168,35,25,0.7142857142857143,0.65,0.25,0.03829631209373474,0.048910439014434814,0.010614126920700073,0.3142857142857143,-0.05
amazon-toys-and-games,valid,481261,11,1,0.09090909090909091,0.9,0.5,0.1748877465724945,0.1757514476776123,0.0008637011051177979,0.0,nan
amazon-toys-and-games,valid,487842,11,1,0.09090909090909091,0.5,0.5,0.056792765855789185,0.05192340910434723,-0.004869356751441956,0.09090909090909091,-0.15
amazon-toys-and-games,valid,493621,12,2,0.16666666666666666,0.55,0.5,0.023853689432144165,0.02370855212211609,-0.00014513731002807617,0.0,nan
amazon-toys-and-games,valid,503031,12,2,0.16666666666666666,0.6,0.45,0.04198044538497925,0.04070991277694702,-0.0012705326080322266,0.08333333333333333,0.0
amazon-toys-and-games,valid,503979,22,12,0.5454545454545454,1.0,0.975,0.08543412387371063,0.10805967450141907,0.022625550627708435,0.09090909090909091,0.375
amazon-toys-and-games,valid,508283,13,3,0.23076923076923078,0.95,0.375,0.15717174112796783,0.16006118059158325,0.0028894394636154175,0.07692307692307693,-0.1
amazon-toys-and-games,valid,511437,19,9,0.47368421052631576,0.9,0.25,0.21244052052497864,0.1763514280319214,-0.03608909249305725,0.10526315789473684,0.0
amazon-toys-and-games,valid,512406,30,20,0.6666666666666666,1.0,0.95,0.2148604691028595,0.2331165373325348,0.018256068229675293,0.16666666666666666,-0.06000000000000001
amazon-toys-and-games,valid,513601,16,6,0.375,0.85,0.325,0.0942956805229187,0.11771523952484131,0.023419559001922607,0.1875,-0.05000000000000001
amazon-toys-and-games,valid,514366,23,13,0.5652173913043478,0.65,0.625,0.03158125281333923,0.0347571074962616,0.0031758546829223633,0.21739130434782608,-0.1
amazon-toys-and-games,valid,516603,11,1,0.09090909090909091,1.0,1.0,0.17830714583396912,0.18350574374198914,0.0051985979080200195,0.0,nan
amazon-toys-and-games,valid,521628,100,90,0.9,0.75,0.075,-0.002596437931060791,0.03837865591049194,0.040975093841552734,0.27,-0.009259259259259259
amazon-toys-and-games,valid,522046,16,6,0.375,0.95,0.825,0.20133590698242188,0.20964330434799194,0.008307397365570068,0.0625,-0.15
amazon-toys-and-games,valid,522457,13,3,0.23076923076923078,0.65,0.325,0.009156197309494019,-0.005675405263900757,-0.014831602573394775,0.15384615384615385,-0.025
amazon-toys-and-games,valid,523425,34,24,0.7058823529411765,0.55,0.25,0.025412172079086304,0.00856471061706543,-0.016847461462020874,0.058823529411764705,0.0
amazon-toys-and-games,valid,527553,15,5,0.3333333333333333,0.8,0.375,0.025383740663528442,0.024679124355316162,-0.0007046163082122803,0.13333333333333333,0.0
amazon-toys-and-games,valid,528262,11,1,0.09090909090909091,0.65,0.475,-0.0176408588886261,-0.013639047741889954,0.004001811146736145,0.0,nan
amazon-toys-and-games,valid,528430,16,6,0.375,1.0,0.425,0.13546359539031982,0.14345353841781616,0.007989943027496338,0.25,-0.2
amazon-toys-and-games,valid,533186,20,10,0.5,0.65,0.325,0.058944135904312134,0.061046302318573,0.0021021664142608643,0.2,-0.025
amazon-toys-and-games,valid,534098,13,3,0.23076923076923078,0.55,0.45,-0.010262489318847656,-0.01642027497291565,-0.006157785654067993,0.07692307692307693,-0.1
amazon-toys-and-games,valid,536309,16,6,0.375,0.95,0.95,0.17295606434345245,0.17391666769981384,0.0009606033563613892,0.0,nan
amazon-toys-and-games,valid,536773,11,1,0.09090909090909091,0.5,0.475,0.0609772652387619,0.05705270171165466,-0.003924563527107239,0.0,nan
amazon-toys-and-games,valid,538484,11,1,0.09090909090909091,1.0,0.45,0.07457122206687927,0.07868991792201996,0.004118695855140686,0.0,nan
amazon-toys-and-games,valid,539580,20,10,0.5,0.2,0.85,-0.06111633777618408,-0.05750519037246704,0.003611147403717041,0.25,0.0
amazon-toys-and-games,valid,548927,18,8,0.4444444444444444,0.1,0.425,-0.03037962317466736,-0.05432157218456268,-0.023941949009895325,0.4444444444444444,-0.043750000000000004
amazon-toys-and-games,valid,553325,11,1,0.09090909090909091,0.35,0.5,0.06471435725688934,0.057379961013793945,-0.007334396243095398,0.0,nan
amazon-toys-and-games,valid,554988,44,34,0.7727272727272727,0.6,0.575,0.046836137771606445,0.052646756172180176,0.0058106184005737305,0.38636363636363635,0.14705882352941174
amazon-toys-and-games,valid,556688,21,11,0.5238095238095238,0.85,0.875,0.06019163131713867,0.07011401653289795,0.009922385215759277,0.23809523809523808,-0.13999999999999999
amazon-toys-and-games,valid,557826,12,2,0.16666666666666666,0.3,0.425,0.22048136591911316,0.19060562551021576,-0.0298757404088974,0.08333333333333333,-0.05
amazon-toys-and-games,valid,558857,20,10,0.5,0.25,0.9,0.01383674144744873,-0.007440775632858276,-0.021277517080307007,0.35,0.3357142857142857
amazon-toys-and-games,valid,558914,12,2,0.16666666666666666,0.85,0.5,0.04241928458213806,0.058555781841278076,0.016136497259140015,0.08333333333333333,-0.2
amazon-toys-and-games,valid,559011,13,3,0.23076923076923078,1.0,0.95,0.19981816411018372,0.19870927929878235,-0.0011088848114013672,0.15384615384615385,-0.025
amazon-toys-and-games,valid,560963,28,18,0.6428571428571429,0.3,0.95,0.02775713801383972,0.0054441094398498535,-0.022313028573989868,0.4642857142857143,0.4307692307692308
amazon-toys-and-games,valid,564869,12,2,0.16666666666666666,1.0,0.375,0.6043020486831665,0.5619105100631714,-0.04239153861999512,0.0,nan
amazon-toys-and-games,test,722,26,16,0.6153846153846154,0.9,0.175,0.16918820142745972,0.14879131317138672,-0.020396888256072998,0.15384615384615385,-0.037500000000000006
amazon-toys-and-games,test,3230,16,6,0.375,0.6,0.825,0.038138896226882935,0.054927170276641846,0.01678827404975891,0.0625,-0.05
amazon-toys-and-games,test,4004,19,9,0.47368421052631576,0.55,0.4,0.0353773832321167,0.02214762568473816,-0.01322975754737854,0.0,nan
amazon-toys-and-games,test,5398,12,2,0.16666666666666666,0.65,0.425,0.14798155426979065,0.13893340528011322,-0.00904814898967743,0.08333333333333333,0.0
amazon-toys-and-games,test,8213,78,68,0.8717948717948718,0.75,0.8,0.12721562385559082,0.1136353611946106,-0.013580262660980225,0.28205128205128205,-0.038636363636363635
amazon-toys-and-games,test,16800,25,15,0.6,0.7,0.3,0.08626732230186462,0.07649773359298706,-0.009769588708877563,0.12,-0.016666666666666666
amazon-toys-and-games,test,19292,21,11,0.5238095238095238,0.95,0.625,0.06664559245109558,0.07678943872451782,0.010143846273422241,0.14285714285714285,-0.08333333333333333
amazon-toys-and-games,test,19395,26,16,0.6153846153846154,0.0,0.25,-0.1545087993144989,-0.1660635769367218,-0.0115547776222229,0.38461538461538464,-0.095
amazon-toys-and-games,test,19841,19,9,0.47368421052631576,0.3,0.4,0.004853993654251099,-0.04837667942047119,-0.05323067307472229,0.21052631578947367,-0.05
amazon-toys-and-games,test,22007,19,9,0.47368421052631576,0.45,0.975,0.05428609251976013,0.024865776300430298,-0.029420316219329834,0.21052631578947367,-0.125
amazon-toys-and-games,test,25220,22,12,0.5454545454545454,0.85,0.275,0.058401644229888916,0.08398431539535522,0.02558267116546631,0.36363636363636365,-0.05625
amazon-toys-and-games,test,27540,11,1,0.09090909090909091,0.2,0.5,-0.025841087102890015,-0.03293335437774658,-0.007092267274856567,0.09090909090909091,0.0
amazon-toys-and-games,test,29179,31,21,0.6774193548387096,0.85,0.85,0.03593781590461731,0.023666948080062866,-0.012270867824554443,0.2903225806451613,-0.027777777777777776
amazon-toys-and-games,test,30154,12,2,0.16666666666666666,0.2,0.45,-0.13299107551574707,-0.13413786888122559,-0.0011467933654785156,0.08333333333333333,-0.1
amazon-toys-and-games,test,36979,16,6,0.375,0.85,0.975,0.17450660467147827,0.1550348997116089,-0.019471704959869385,0.0625,-0.05
amazon-toys-and-games,test,37821,12,2,0.16666666666666666,0.2,0.325,-0.03434145450592041,-0.04531379044055939,-0.010972335934638977,0.08333333333333333,0.0
amazon-toys-and-games,test,38679,30,20,0.6666666666666666,0.8,0.825,0.07652445137500763,0.08838251233100891,0.011858060956001282,0.3333333333333333,-0.12
amazon-toys-and-games,test,39220,11,1,0.09090909090909091,1.0,1.0,0.6099016070365906,0.5990880727767944,-0.010813534259796143,0.0,nan
amazon-toys-and-games,test,39498,13,3,0.23076923076923078,1.0,0.925,0.24862638115882874,0.25392866134643555,0.0053022801876068115,0.07692307692307693,-0.1
amazon-toys-and-games,test,42430,18,8,0.4444444444444444,0.9,0.3,0.12272128462791443,0.1126650869846344,-0.01005619764328003,0.2222222222222222,-0.0125
amazon-toys-and-games,test,43230,26,16,0.6153846153846154,1.0,1.0,0.2541101574897766,0.3686586618423462,0.11454850435256958,0.038461538461538464,0.0
amazon-toys-and-games,test,43534,18,8,0.4444444444444444,0.35,0.875,-0.01875627040863037,-0.0148678719997406,0.0038883984088897705,0.2222222222222222,0.5625
amazon-toys-and-games,test,43855,30,20,0.6666666666666666,1.0,0.95,0.24182796478271484,0.2294536530971527,-0.012374311685562134,0.23333333333333334,0.36428571428571427
amazon-toys-and-games,test,44453,16,6,0.375,0.6,0.9,-0.015765488147735596,-0.023349106311798096,-0.0075836181640625,0.25,0.0625
amazon-toys-and-games,test,45910,12,2,0.16666666666666666,0.85,0.425,-0.07263326644897461,-0.04522824287414551,0.0274050235748291,0.08333333333333333,-0.05
amazon-toys-and-games,test,50076,15,5,0.3333333333333333,0.95,1.0,0.0374053418636322,0.04136371612548828,0.003958374261856079,0.06666666666666667,-0.05
amazon-toys-and-games,test,52171,11,1,0.09090909090909091,0.4,0.375,-0.029551684856414795,-0.030765235424041748,-0.0012135505676269531,0.0,nan
amazon-toys-and-games,test,54300,11,1,0.09090909090909091,0.8,0.5,0.11982384324073792,0.11658692359924316,-0.003236919641494751,0.0,nan
amazon-toys-and-games,test,54472,27,17,0.6296296296296297,1.0,0.6,0.2808976471424103,0.21187198162078857,-0.0690256655216217,0.25925925925925924,-0.03571428571428571
amazon-toys-and-games,test,54523,14,4,0.2857142857142857,0.4,0.95,0.28848594427108765,0.1988065242767334,-0.08967941999435425,0.21428571428571427,0.85
amazon-toys-and-games,test,58194,14,4,0.2857142857142857,0.5,0.425,0.11854813992977142,0.07769256830215454,-0.04085557162761688,0.2857142857142857,-0.075
amazon-toys-and-games,test,58847,19,9,0.47368421052631576,0.95,0.4,0.07329358160495758,0.09248603880405426,0.01919245719909668,0.10526315789473684,-0.07500000000000001
amazon-toys-and-games,test,60829,17,7,0.4117647058823529,0.5,0.725,0.22552207112312317,0.14479133486747742,-0.08073073625564575,0.17647058823529413,-0.03333333333333333
amazon-toys-and-games,test,61589,11,1,0.09090909090909091,0.2,0.5,0.11642584204673767,0.09843571484088898,-0.017990127205848694,0.0,nan
amazon-toys-and-games,test,62573,15,5,0.3333333333333333,0.85,1.0,0.1146746575832367,0.11518877744674683,0.0005141198635101318,0.0,nan
amazon-toys-and-games,test,62706,14,4,0.2857142857142857,0.1,0.475,0.27822449803352356,0.19490095973014832,-0.08332353830337524,0.07142857142857142,-0.15
amazon-toys-and-games,test,68005,67,57,0.8507462686567164,0.7,0.575,0.11572903394699097,0.1029762327671051,-0.012752801179885864,0.3283582089552239,-5.677276830469551e-18
amazon-toys-and-games,test,68250,18,8,0.4444444444444444,1.0,0.8,0.1635623276233673,0.17516839504241943,0.011606067419052124,0.1111111111111111,-0.025
amazon-toys-and-games,test,73048,17,7,0.4117647058823529,0.9,0.2,0.1986084282398224,0.18476364016532898,-0.013844788074493408,0.11764705882352941,-0.05
amazon-toys-and-games,test,73734,15,5,0.3333333333333333,0.85,0.325,0.0612296462059021,0.060472309589385986,-0.0007573366165161133,0.13333333333333333,-0.025
amazon-toys-and-games,test,73929,14,4,0.2857142857142857,0.7,0.4,0.15742230415344238,0.14115390181541443,-0.016268402338027954,0.21428571428571427,-0.03333333333333333
amazon-toys-and-games,test,78710,11,1,0.09090909090909091,0.65,0.5,0.06205013394355774,0.059003591537475586,-0.0030465424060821533,0.0,nan
amazon-toys-and-games,test,78998,40,30,0.75,0.9,0.775,0.09061530232429504,0.08259153366088867,-0.008023768663406372,0.3,-0.03333333333333333
amazon-toys-and-games,test,80689,35,25,0.7142857142857143,0.7,0.975,0.27392399311065674,0.14672592282295227,-0.12719807028770447,0.2571428571428571,0.05555555555555555
amazon-toys-and-games,test,82613,20,10,0.5,1.0,0.575,0.13046669960021973,0.13052210211753845,5.5402517318725586e-05,0.15,0.0
amazon-toys-and-games,test,86587,21,11,0.5238095238095238,0.9,0.95,0.23396143317222595,0.22501182556152344,-0.008949607610702515,0.0,nan
amazon-toys-and-games,test,87057,28,18,0.6428571428571429,0.75,0.325,0.06656870245933533,0.050643980503082275,-0.015924721956253052,0.32142857142857145,-0.13333333333333336
amazon-toys-and-games,test,87602,28,18,0.6428571428571429,0.95,0.95,0.15004310011863708,0.12790155410766602,-0.02214154601097107,0.25,-0.028571428571428574
amazon-toys-and-games,test,88544,14,4,0.2857142857142857,0.95,0.35,0.08880451321601868,0.09295836091041565,0.004153847694396973,0.07142857142857142,-0.1
amazon-toys-and-games,test,88636,11,1,0.09090909090909091,1.0,0.5,0.12988463044166565,0.14132511615753174,0.011440485715866089,0.0,nan
amazon-toys-and-games,test,96145,50,40,0.8,0.55,0.9,0.02923285961151123,0.025631338357925415,-0.0036015212535858154,0.36,0.3027777777777778
amazon-toys-and-games,test,97833,11,1,0.09090909090909091,0.9,0.425,0.36513641476631165,0.3469284176826477,-0.01820799708366394,0.0,nan
amazon-toys-and-games,test,103104,11,1,0.09090909090909091,0.75,0.5,0.12037274241447449,0.12349265813827515,0.003119915723800659,0.0,nan
amazon-toys-and-games,test,105156,17,7,0.4117647058823529,0.25,0.3,0.04380005598068237,0.02349981665611267,-0.020300239324569702,0.17647058823529413,-0.016666666666666666
amazon-toys-and-games,test,106359,12,2,0.16666666666666666,1.0,0.4,0.19589349627494812,0.1936543881893158,-0.0022391080856323242,0.0,nan
amazon-toys-and-games,test,106721,13,3,0.23076923076923078,0.95,0.925,0.07024210691452026,0.08645036816596985,0.016208261251449585,0.0,nan
amazon-toys-and-games,test,112069,19,9,0.47368421052631576,0.8,0.9,0.010914891958236694,0.041582852602005005,0.03066796064376831,0.2631578947368421,0.25
amazon-toys-and-games,test,112139,14,4,0.2857142857142857,0.85,0.35,0.09508883953094482,0.10279867053031921,0.00770983099937439,0.07142857142857142,-0.2
amazon-toys-and-games,test,113065,12,2,0.16666666666666666,0.6,0.425,0.048304855823516846,0.04627391695976257,-0.0020309388637542725,0.16666666666666666,0.0
amazon-toys-and-games,test,114228,28,18,0.6428571428571429,0.8,1.0,0.10081619024276733,0.0810030996799469,-0.019813090562820435,0.5,0.7107142857142856
amazon-toys-and-games,test,116607,13,3,0.23076923076923078,1.0,0.975,0.09644767642021179,0.10612797737121582,0.009680300951004028,0.0,nan
amazon-toys-and-games,test,117845,13,3,0.23076923076923078,1.0,1.0,0.5860321521759033,0.5473716259002686,-0.038660526275634766,0.0,nan
amazon-toys-and-games,test,119345,18,8,0.4444444444444444,0.5,0.3,0.03950724005699158,0.028939753770828247,-0.01056748628616333,0.16666666666666666,-0.06666666666666667
amazon-toys-and-games,test,121564,11,1,0.09090909090909091,0.65,0.45,0.13624978065490723,0.13054737448692322,-0.005702406167984009,0.0,nan
amazon-toys-and-games,test,122232,20,10,0.5,0.75,0.5,0.09821325540542603,0.07518608868122101,-0.023027166724205017,0.35,-0.021428571428571432
amazon-toys-and-games,test,123925,12,2,0.16666666666666666,1.0,0.4,0.08054077625274658,0.09544473886489868,0.0149039626121521,0.0,nan
amazon-toys-and-games,test,127933,13,3,0.23076923076923078,1.0,0.975,0.13046571612358093,0.19263043999671936,0.06216472387313843,0.07692307692307693,-0.1
amazon-toys-and-games,test,127959,11,1,0.09090909090909091,0.7,0.5,0.1313573122024536,0.12222692370414734,-0.009130388498306274,0.09090909090909091,-0.1
amazon-toys-and-games,test,129596,25,15,0.6,0.85,0.2,0.1421109437942505,0.1474931538105011,0.00538221001625061,0.28,-0.0071428571428571435
amazon-toys-and-games,test,131359,31,21,0.6774193548387096,0.7,0.725,-0.062089890241622925,-0.030935704708099365,0.03115418553352356,0.3548387096774194,-0.018181818181818184
amazon-toys-and-games,test,135751,11,1,0.09090909090909091,0.2,0.45,-0.0378742516040802,-0.044827163219451904,-0.006952911615371704,0.09090909090909091,-0.2
