dataset,split,user,history_length,old_count,old_fraction,old_item_auc,old_preference_proxy_auc,preference_minus_item_auc,recent_margin,full_margin,full_minus_recent_margin,low_alignment_old_fraction,low_alignment_old_cluster_excess
amazon-all-beauty,valid,490,16,6,0.375,0.95,0.975,0.025000000000000022,6.148772239685059,5.647172927856445,-0.5015993118286133,0.0,nan
amazon-all-beauty,valid,507,17,7,0.4117647058823529,0.55,0.375,-0.17500000000000004,-0.4596412181854248,-0.530841588973999,-0.07120037078857422,0.17647058823529413,-0.016666666666666666
amazon-all-beauty,valid,551,20,10,0.5,0.9,0.75,-0.15000000000000002,4.393837928771973,3.7609708309173584,-0.6328670978546143,0.25,-0.12000000000000002
amazon-all-beauty,valid,552,27,17,0.6296296296296297,0.95,0.35,-0.6,3.8811497688293457,3.9261112213134766,0.04496145248413086,0.2222222222222222,-0.016666666666666666
amazon-all-beauty,valid,563,12,2,0.16666666666666666,0.65,0.45,-0.2,-0.5592855215072632,-0.18881118297576904,0.37047433853149414,0.0,nan
amazon-all-beauty,valid,571,19,9,0.47368421052631576,0.8,0.15,-0.65,0.37235593795776367,0.5335299968719482,0.16117405891418457,0.2631578947368421,-0.05
amazon-all-beauty,valid,585,15,5,0.3333333333333333,0.7,0.4,-0.29999999999999993,0.16434943675994873,0.354339599609375,0.18999016284942627,0.13333333333333333,0.0
amazon-all-beauty,valid,587,22,12,0.5454545454545454,0.25,0.725,0.475,-0.6462323665618896,-0.8316020965576172,-0.18536972999572754,0.45454545454545453,-0.09000000000000001
amazon-all-beauty,valid,617,19,9,0.47368421052631576,0.95,0.8,-0.1499999999999999,2.181232452392578,2.476191282272339,0.29495882987976074,0.21052631578947367,-0.0625
amazon-all-beauty,valid,635,17,7,0.4117647058823529,0.85,0.4,-0.44999999999999996,1.6913516521453857,1.3510732650756836,-0.34027838706970215,0.35294117647058826,-0.008333333333333333
amazon-all-beauty,valid,636,40,30,0.75,0.8,0.225,-0.5750000000000001,2.9535045623779297,0.7576682567596436,-2.195836305618286,0.425,-0.03529411764705883
amazon-all-beauty,valid,637,22,12,0.5454545454545454,0.7,0.825,0.125,0.20531857013702393,-0.028069496154785156,-0.23338806629180908,0.36363636363636365,-0.15625
amazon-all-beauty,valid,645,19,9,0.47368421052631576,0.3,0.4,0.10000000000000003,-0.47217249870300293,-0.696638822555542,-0.22446632385253906,0.3684210526315789,-0.1142857142857143
amazon-all-beauty,valid,647,21,11,0.5238095238095238,0.65,0.975,0.32499999999999996,0.6760926246643066,0.46640920639038086,-0.20968341827392578,0.42857142857142855,0.1277777777777778
amazon-all-beauty,valid,671,28,18,0.6428571428571429,0.15,0.475,0.32499999999999996,1.007779836654663,-0.07304978370666504,-1.0808296203613281,0.39285714285714285,-0.04090909090909091
amazon-all-beauty,valid,674,24,14,0.5833333333333334,0.05,0.45,0.4,0.014073848724365234,-0.7111177444458008,-0.725191593170166,0.4166666666666667,-0.02
amazon-all-beauty,valid,697,33,23,0.696969696969697,0.75,0.875,0.125,1.1960179805755615,1.8464107513427734,0.6503927707672119,0.48484848484848486,-0.015625000000000007
amazon-all-beauty,valid,698,13,3,0.23076923076923078,0.8,0.5,-0.30000000000000004,-0.6559007167816162,-0.5371400117874146,0.11876070499420166,0.15384615384615385,0.0
amazon-all-beauty,valid,708,27,17,0.6296296296296297,0.85,0.225,-0.625,-0.31522393226623535,-0.19586944580078125,0.1193544864654541,0.48148148148148145,-0.026923076923076925
amazon-all-beauty,valid,719,11,1,0.09090909090909091,0.7,0.475,-0.22499999999999998,2.100559949874878,2.012483596801758,-0.08807635307312012,0.09090909090909091,-0.05
amazon-all-beauty,valid,725,16,6,0.375,0.75,0.9,0.15000000000000002,0.3513801097869873,0.15972518920898438,-0.19165492057800293,0.25,-0.075
amazon-all-beauty,valid,727,11,1,0.09090909090909091,0.2,0.425,0.22499999999999998,0.8283483982086182,0.6507198810577393,-0.1776285171508789,0.09090909090909091,-0.05
amazon-all-beauty,valid,731,14,4,0.2857142857142857,0.35,0.35,0.0,-0.30074751377105713,-0.6916083097457886,-0.39086079597473145,0.21428571428571427,-0.016666666666666666
amazon-all-beauty,valid,742,15,5,0.3333333333333333,0.3,0.4,0.10000000000000003,-0.820300817489624,-0.8035298585891724,0.01677095890045166,0.2,-0.016666666666666666
amazon-all-beauty,valid,759,28,18,0.6428571428571429,0.6,0.975,0.375,1.4473217725753784,2.1041743755340576,0.6568526029586792,0.21428571428571427,-0.03333333333333333
amazon-all-beauty,valid,770,18,8,0.4444444444444444,0.9,0.9,0.0,1.1746364831924438,0.9125868082046509,-0.26204967498779297,0.2777777777777778,0.13999999999999999
amazon-all-beauty,valid,775,11,1,0.09090909090909091,0.3,0.475,0.175,-0.7884740829467773,-0.8347378969192505,-0.046263813972473145,0.09090909090909091,-0.05
amazon-all-beauty,valid,783,11,1,0.09090909090909091,0.55,0.425,-0.12500000000000006,0.9898819923400879,0.8629029989242554,-0.12697899341583252,0.09090909090909091,-0.05
amazon-all-beauty,valid,790,61,51,0.8360655737704918,0.85,0.85,0.0,-0.6337019205093384,0.7579550743103027,1.3916569948196411,0.5409836065573771,-0.11212121212121211
amazon-all-beauty,valid,816,21,11,0.5238095238095238,0.0,0.9,0.9,-1.2898814678192139,-1.323705792427063,-0.03382432460784912,0.23809523809523808,-0.06
amazon-all-beauty,valid,817,25,15,0.6,0.55,0.875,0.32499999999999996,-0.5493417978286743,-0.7551321983337402,-0.20579040050506592,0.32,-0.08125
amazon-all-beauty,valid,828,15,5,0.3333333333333333,1.0,1.0,0.0,1.9388431310653687,3.052415370941162,1.1135722398757935,0.2,-0.03333333333333333
amazon-all-beauty,valid,829,28,18,0.6428571428571429,0.1,0.375,0.275,-1.0279608964920044,-1.054190993309021,-0.0262300968170166,0.5357142857142857,-0.060000000000000005
amazon-all-beauty,valid,831,15,5,0.3333333333333333,0.35,0.325,-0.024999999999999967,2.596977949142456,1.401231050491333,-1.195746898651123,0.26666666666666666,-0.075
amazon-all-beauty,valid,840,40,30,0.75,0.05,0.05,0.0,-1.391970157623291,-1.655316948890686,-0.263346791267395,0.525,-0.08095238095238097
amazon-all-beauty,valid,850,16,6,0.375,0.05,0.425,0.375,-0.31338298320770264,-0.680152416229248,-0.3667694330215454,0.25,-0.0875
amazon-all-beauty,valid,855,15,5,0.3333333333333333,0.95,0.4,-0.5499999999999999,-0.4711174964904785,-0.16774702072143555,0.30337047576904297,0.2,-0.05000000000000001
amazon-all-beauty,valid,865,100,90,0.9,0.45,0.975,0.5249999999999999,0.4855022430419922,0.2553403377532959,-0.2301619052886963,0.45,-0.048888888888888905
amazon-all-beauty,valid,870,22,12,0.5454545454545454,0.8,0.375,-0.42500000000000004,1.121042251586914,1.1903693675994873,0.06932711601257324,0.3181818181818182,-0.1285714285714286
amazon-all-beauty,valid,876,12,2,0.16666666666666666,0.65,0.45,-0.2,3.4059648513793945,3.3305532932281494,-0.07541155815124512,0.16666666666666666,0.0
amazon-all-beauty,valid,885,21,11,0.5238095238095238,0.45,0.25,-0.2,1.3597770929336548,1.3212354183197021,-0.03854167461395264,0.09523809523809523,-0.15000000000000002
amazon-all-beauty,valid,897,18,8,0.4444444444444444,0.15,0.4,0.25,-0.9096893668174744,-0.9461547136306763,-0.036465346813201904,0.2777777777777778,-0.06000000000000001
amazon-all-beauty,valid,909,17,7,0.4117647058823529,0.1,0.325,0.225,-1.3959946632385254,-1.508302927017212,-0.11230826377868652,0.29411764705882354,-0.12000000000000002
amazon-all-beauty,valid,912,26,16,0.6153846153846154,0.2,0.95,0.75,-0.02962362766265869,-0.2868478298187256,-0.2572242021560669,0.34615384615384615,-0.005555555555555551
amazon-all-beauty,valid,920,11,1,0.09090909090909091,0.3,0.5,0.2,0.4669477939605713,0.359752893447876,-0.10719490051269531,0.0,nan
amazon-all-beauty,valid,945,28,18,0.6428571428571429,0.35,0.95,0.6,0.09758281707763672,-0.047297000885009766,-0.14487981796264648,0.2857142857142857,0.23124999999999998
amazon-all-beauty,valid,952,33,23,0.696969696969697,0.4,0.825,0.42499999999999993,-1.6218630075454712,-1.4945876598358154,0.12727534770965576,0.36363636363636365,-0.0625
amazon-all-beauty,valid,990,12,2,0.16666666666666666,0.35,0.475,0.125,0.7362663745880127,0.49010169506073,-0.24616467952728271,0.0,nan
amazon-all-beauty,valid,994,17,7,0.4117647058823529,0.05,0.3,0.25,-0.5735209584236145,-1.1597280502319336,-0.5862070918083191,0.23529411764705882,-0.0375
amazon-all-beauty,valid,999,14,4,0.2857142857142857,0.6,0.4,-0.19999999999999996,1.841691493988037,1.4508261680603027,-0.3908653259277344,0.14285714285714285,-0.05
amazon-all-beauty,valid,1012,13,3,0.23076923076923078,0.6,0.475,-0.125,0.30791807174682617,0.39584851264953613,0.08793044090270996,0.15384615384615385,-0.05
amazon-all-beauty,valid,1014,20,10,0.5,0.2,0.225,0.024999999999999994,-0.8486623764038086,-1.0855151414871216,-0.236852765083313,0.3,-0.05000000000000001
amazon-all-beauty,valid,1016,15,5,0.3333333333333333,0.75,0.425,-0.325,0.5953083038330078,0.6876358985900879,0.09232759475708008,0.2,0.0
amazon-all-beauty,valid,1034,26,16,0.6153846153846154,0.45,0.225,-0.225,-0.14086103439331055,0.6699748039245605,0.8108358383178711,0.5,-0.06153846153846155
amazon-all-beauty,valid,1044,11,1,0.09090909090909091,0.3,0.5,0.2,-0.40482330322265625,-0.49792802333831787,-0.09310472011566162,0.0,nan
amazon-all-beauty,valid,1048,14,4,0.2857142857142857,0.4,0.425,0.024999999999999967,0.27656102180480957,0.23411881923675537,-0.0424422025680542,0.07142857142857142,0.0
amazon-all-beauty,valid,1049,12,2,0.16666666666666666,0.6,0.45,-0.14999999999999997,1.0044457912445068,1.091977834701538,0.08753204345703125,0.0,nan
amazon-all-beauty,valid,1053,35,25,0.7142857142857143,0.5,0.2,-0.3,-0.627684473991394,-1.0624617338180542,-0.43477725982666016,0.4857142857142857,-0.0411764705882353
amazon-all-beauty,valid,1066,16,6,0.375,0.5,0.4,-0.09999999999999998,0.4161503314971924,0.3002169132232666,-0.11593341827392578,0.1875,-0.08333333333333333
amazon-all-beauty,valid,1081,25,15,0.6,0.75,0.95,0.19999999999999996,-0.42413461208343506,-0.2278130054473877,0.19632160663604736,0.4,-0.034999999999999996
amazon-all-beauty,valid,1084,16,6,0.375,0.8,0.95,0.1499999999999999,3.1381938457489014,2.9782094955444336,-0.15998435020446777,0.1875,-0.06666666666666667
amazon-all-beauty,valid,1087,11,1,0.09090909090909091,0.85,0.45,-0.39999999999999997,0.6982386112213135,0.9101788997650146,0.21194028854370117,0.0,nan
amazon-all-beauty,valid,1094,13,3,0.23076923076923078,0.1,0.5,0.4,-0.9042142629623413,-1.059712529182434,-0.15549826622009277,0.15384615384615385,-0.15000000000000002
amazon-all-beauty,valid,1097,12,2,0.16666666666666666,0.0,0.45,0.45,-0.8250654339790344,-1.1602959632873535,-0.3352305293083191,0.16666666666666666,-0.05
amazon-all-beauty,valid,1099,15,5,0.3333333333333333,0.35,0.4,0.050000000000000044,-0.5430796146392822,-0.691154956817627,-0.14807534217834473,0.2,-0.15
amazon-all-beauty,valid,1118,12,2,0.16666666666666666,0.45,0.425,-0.025000000000000022,-0.15641260147094727,-0.17361891269683838,-0.017206311225891113,0.08333333333333333,0.0
amazon-all-beauty,valid,1131,14,4,0.2857142857142857,1.0,0.9,-0.09999999999999998,0.5968461036682129,0.8544285297393799,0.257582426071167,0.14285714285714285,0.45
amazon-all-beauty,valid,1139,14,4,0.2857142857142857,0.6,0.4,-0.19999999999999996,2.0919837951660156,1.5140281915664673,-0.5779556035995483,0.21428571428571427,0.0
amazon-all-beauty,valid,1143,16,6,0.375,0.7,0.4,-0.29999999999999993,2.355717182159424,2.321824312210083,-0.03389286994934082,0.3125,-0.05
amazon-all-beauty,valid,1144,22,12,0.5454545454545454,0.75,0.85,0.09999999999999998,1.6466708183288574,1.4746513366699219,-0.17201948165893555,0.2727272727272727,-0.125
amazon-all-beauty,valid,1165,23,13,0.5652173913043478,0.9,0.675,-0.22499999999999998,0.5230181217193604,0.5125527381896973,-0.010465383529663086,0.43478260869565216,-0.065
amazon-all-beauty,valid,1171,11,1,0.09090909090909091,0.45,0.5,0.04999999999999999,1.2867560386657715,1.1361782550811768,-0.15057778358459473,0.09090909090909091,-0.1
amazon-all-beauty,valid,1177,23,13,0.5652173913043478,0.2,0.275,0.07500000000000001,-0.8520058393478394,-1.4970885515213013,-0.6450827121734619,0.2608695652173913,-0.15000000000000002
amazon-all-beauty,valid,1192,46,36,0.782608695652174,0.95,1.0,0.050000000000000044,2.00784969329834,3.183738946914673,1.175889253616333,0.17391304347826086,-0.15000000000000002
amazon-all-beauty,valid,1201,15,5,0.3333333333333333,0.15,0.25,0.1,-0.26452863216400146,-0.8343625068664551,-0.5698338747024536,0.26666666666666666,-0.025
amazon-all-beauty,valid,1208,66,56,0.8484848484848485,0.9,0.875,-0.025000000000000022,3.3914794921875,4.226178169250488,0.8346986770629883,0.48484848484848486,-0.0984375
amazon-all-beauty,valid,1213,12,2,0.16666666666666666,0.6,0.375,-0.22499999999999998,1.5382015705108643,1.2132145166397095,-0.3249870538711548,0.08333333333333333,-0.05
amazon-all-beauty,valid,1218,14,4,0.2857142857142857,0.85,0.325,-0.5249999999999999,3.856987714767456,3.0813770294189453,-0.7756106853485107,0.07142857142857142,0.0
amazon-all-beauty,valid,1225,49,39,0.7959183673469388,0.85,0.225,-0.625,-0.6368051767349243,-0.7318475246429443,-0.09504234790802002,0.42857142857142855,-0.04285714285714286
amazon-all-beauty,valid,1233,14,4,0.2857142857142857,0.65,0.35,-0.30000000000000004,0.23025941848754883,0.4132101535797119,0.18295073509216309,0.21428571428571427,-0.05000000000000001
amazon-all-beauty,valid,1245,16,6,0.375,0.5,0.375,-0.125,-1.223685383796692,-1.3973069190979004,-0.1736215353012085,0.3125,-0.07999999999999999
amazon-all-beauty,valid,1251,26,16,0.6153846153846154,0.9,0.175,-0.7250000000000001,-0.6548265218734741,0.019418001174926758,0.6742445230484009,0.19230769230769232,-0.030000000000000006
amazon-all-beauty,valid,1258,14,4,0.2857142857142857,0.25,0.425,0.175,-0.8855851888656616,-0.7661291360855103,0.11945605278015137,0.14285714285714285,-0.15000000000000002
amazon-all-beauty,valid,1277,13,3,0.23076923076923078,0.6,0.9,0.30000000000000004,-0.10106849670410156,0.1251389980316162,0.22620749473571777,0.0,nan
amazon-all-beauty,valid,1294,21,11,0.5238095238095238,0.55,0.325,-0.22500000000000003,-0.6177338361740112,-0.6294620037078857,-0.011728167533874512,0.2857142857142857,-0.05000000000000001
amazon-all-beauty,valid,1298,28,18,0.6428571428571429,0.95,0.95,0.0,2.578674077987671,2.8968582153320312,0.31818413734436035,0.35714285714285715,-0.09
amazon-all-beauty,valid,1305,18,8,0.4444444444444444,0.85,0.95,0.09999999999999998,1.6183854341506958,2.21268630027771,0.5943008661270142,0.16666666666666666,-0.09999999999999999
amazon-all-beauty,valid,1327,64,54,0.84375,1.0,0.65,-0.35,0.18385517597198486,-0.5538218021392822,-0.7376769781112671,0.59375,-0.019736842105263157
amazon-all-beauty,valid,1331,12,2,0.16666666666666666,1.0,0.975,-0.025000000000000022,0.49922704696655273,0.8351346254348755,0.33590757846832275,0.08333333333333333,-0.15
amazon-all-beauty,valid,1336,17,7,0.4117647058823529,0.8,0.375,-0.42500000000000004,0.0400235652923584,0.39152252674102783,0.35149896144866943,0.23529411764705882,-0.025
amazon-all-beauty,valid,1354,14,4,0.2857142857142857,0.4,0.425,0.024999999999999967,1.5240209102630615,0.723630428314209,-0.8003904819488525,0.07142857142857142,0.0
amazon-all-beauty,valid,1359,35,25,0.7142857142857143,0.85,0.225,-0.625,3.856771945953369,1.7715373039245605,-2.0852346420288086,0.37142857142857144,-0.015384615384615385
amazon-all-beauty,valid,1363,34,24,0.7058823529411765,0.9,0.65,-0.25,2.5229732990264893,2.7321648597717285,0.20919156074523926,0.4411764705882353,-0.03666666666666667
amazon-all-beauty,valid,1453,13,3,0.23076923076923078,1.0,0.975,-0.025000000000000022,2.178168535232544,3.0559535026550293,0.8777849674224854,0.07692307692307693,0.0
amazon-all-beauty,valid,1466,33,23,0.696969696969697,0.9,0.175,-0.7250000000000001,0.8968555927276611,1.420595645904541,0.5237400531768799,0.3333333333333333,-0.004545454545454546
amazon-all-beauty,valid,1467,33,23,0.696969696969697,0.8,0.25,-0.55,0.6935865879058838,0.9880993366241455,0.2945127487182617,0.3333333333333333,-0.018181818181818184
amazon-all-beauty,valid,1468,35,25,0.7142857142857143,0.8,0.7,-0.10000000000000009,-0.8556855916976929,-0.18833982944488525,0.6673457622528076,0.3142857142857143,-0.045454545454545456
amazon-all-beauty,valid,1488,11,1,0.09090909090909091,0.45,0.4,-0.04999999999999999,1.13142991065979,1.003560185432434,-0.12786972522735596,0.09090909090909091,0.0
amazon-all-beauty,valid,1506,11,1,0.09090909090909091,0.525,0.5,-0.025000000000000022,1.2354226112365723,1.1283663511276245,-0.10705626010894775,0.09090909090909091,-0.15
amazon-all-beauty,valid,1510,15,5,0.3333333333333333,1.0,0.95,-0.050000000000000044,8.134389877319336,8.112914085388184,-0.021475791931152344,0.06666666666666667,-0.05
amazon-all-beauty,valid,1514,26,16,0.6153846153846154,0.95,0.925,-0.02499999999999991,2.5394511222839355,2.9383037090301514,0.3988525867462158,0.19230769230769232,-0.030000000000000006
amazon-all-beauty,valid,1518,11,1,0.09090909090909091,0.35,0.45,0.10000000000000003,-0.36852025985717773,-0.5078943967819214,-0.13937413692474365,0.09090909090909091,-0.05
amazon-all-beauty,valid,1540,37,27,0.7297297297297297,0.55,0.975,0.42499999999999993,1.965959072113037,1.7877416610717773,-0.17821741104125977,0.2702702702702703,-0.095
amazon-all-beauty,valid,1564,25,15,0.6,0.85,0.875,0.025000000000000022,-0.46181797981262207,-0.6837968826293945,-0.22197890281677246,0.48,-0.05833333333333334
amazon-all-beauty,valid,1580,52,42,0.8076923076923077,0.65,0.1,-0.55,1.3127810955047607,1.0535733699798584,-0.25920772552490234,0.4230769230769231,-0.011363636363636364
